finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C10_foreign_two,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % two forms, foreign-born",6,pct,,chart,Y,WP4657,
C10_foreign_one,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % one form, foreign-born",14,pct,,chart,Y,WP4657,
C10_foreign_none,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % no experience, foreign-born",73,pct,,chart,Y,WP4657,
C10_foreign_women_three,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % three forms, foreign-born women",1,pct,,chart,Y,WP4657,
C10_foreign_women_two,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % two forms, foreign-born women",6,pct,,chart,Y,WP4657,
C10_foreign_women_one,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % one form, foreign-born women",16,pct,,chart,Y,WP4657,
C10_foreign_women_none,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % no experience, foreign-born women",77,pct,,chart,Y,WP4657,
C10_foreign_men_three,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % three forms, foreign-born men",14,pct,,chart,Y,WP4657,
C10_foreign_men_two,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % two forms, foreign-born men",5,pct,,chart,Y,WP4657,
C10_foreign_men_one,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % one form, foreign-born men",11,pct,,chart,Y,WP4657,
C10_foreign_men_none,12,Chart 10,"Latin America and the Caribbean, forms of V&H experienced: % no experience, foreign-born men",70,pct,,chart,Y,WP4657,
X77,13,Concluding remarks,Latin America and the Caribbean countries in the Poll that have ratified C190 or will by end-2023 ('over a third'),33.3,pct,16.7,text,N,,Share of the region's 2021 Poll countries marked as ratified in the report's own Convention 190 table (page 13). 'Over a third' is recorded as 33.3 with a tolerance up to 50.
