finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C2_5_eastern_africa_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Africa, % worried about harm at work",53,pct,,chart,N,,
C2_5_southeastern_asia_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southeastern Asia, % personally experienced harm in past two years",18,pct,,chart,N,,
C2_5_southeastern_asia_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Southeastern Asia, % worried about harm at work",52,pct,,chart,N,,
C2_5_latin_america_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Latin America & the Caribbean, % personally experienced harm in past two years",9,pct,,chart,N,,
C2_5_latin_america_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Latin America & the Caribbean, % worried about harm at work",49,pct,,chart,N,,
C2_5_northern_africa_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern Africa, % personally experienced harm in past two years",10,pct,,chart,N,,
C2_5_northern_africa_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern Africa, % worried about harm at work",43,pct,,chart,N,,
C2_5_middle_east_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Middle East, % personally experienced harm in past two years",13,pct,,chart,N,,
C2_5_middle_east_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Middle East, % worried about harm at work",42,pct,,chart,N,,
C2_5_eastern_europe_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Europe, % personally experienced harm in past two years",6,pct,,chart,N,,
C2_5_eastern_europe_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Eastern Europe, % worried about harm at work",40,pct,,chart,N,,
C2_5_anz_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Australia & New Zealand, % personally experienced harm in past two years",12,pct,,chart,N,,
C2_5_anz_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Australia & New Zealand, % worried about harm at work",34,pct,,chart,N,,
C2_5_central_asia_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Central Asia, % personally experienced harm in past two years",5,pct,,chart,N,,
C2_5_central_asia_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Central Asia, % worried about harm at work",33,pct,,chart,N,,
C2_5_northern_america_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern America, % personally experienced harm in past two years",12,pct,,chart,N,,
C2_5_northern_america_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern America, % worried about harm at work",31,pct,,chart,N,,
C2_5_northern_western_europe_harm,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern/Western Europe, % personally experienced harm in past two years",7,pct,,chart,N,,
C2_5_northern_western_europe_worry,11,Chart 2.5,"Harm at work and worry about harm at work, 2023: Northern/Western Europe, % worried about harm at work",29,pct,,chart,N,,
C2_6_not_harmed,12,Chart 2.6,"% of the employed very or somewhat worried that the work they do could cause them serious harm, by experience of workplace harm: not harmed",40,pct,,chart,N,,
C2_6_know_someone,12,Chart 2.6,"% of the employed very or somewhat worried that the work they do could cause them serious harm, by experience of workplace harm: yes, know someone who has experienced",69,pct,,chart,N,,
C2_6_personally,12,Chart 2.6,"% of the employed very or somewhat worried that the work they do could cause them serious harm, by experience of workplace harm: yes, personally experienced",77,pct,,chart,N,,
C2_6_both,12,Chart 2.6,"% of the employed very or somewhat worried that the work they do could cause them serious harm, by experience of workplace harm: both",78,pct,,chart,N,,
X43_traffic,12,Chapter 2,% of the current workforce very or somewhat worried about harm from: traffic accidents,77,pct,,text,N,,
X43_weather,12,Chapter 2,% of the current workforce very or somewhat worried about harm from: severe weather events,72,pct,,text,N,,
X43_work,12,Chapter 2,% of the current workforce very or somewhat worried about harm from: work (employed),51,pct,,text,N,,
X43_water,12,Chapter 2,% of the current workforce very or somewhat worried about harm from: unsafe water,51,pct,,text,N,,
X44_men,13,Chapter 2,% of the current workforce who personally experienced serious harm at work in the past two years: men,19,pct,,text,N,,
X44_women,13,Chapter 2,% of the current workforce who personally experienced serious harm at work in the past two years: women,16,pct,,text,N,,
X45_less_week,13,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by how long the household could cover basic needs without income: less than a week",26,pct,,text,N,,
X45_week_month,13,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by how long the household could cover basic needs without income: between a week and a month",21,pct,,text,N,,
X45_month_plus,13,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by how long the household could cover basic needs without income: longer than a month",15,pct,,text,N,,
C2_8_global,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: global mean,18,pct,,chart,N,,
C2_8_men,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: men,19,pct,,chart,N,,
C2_8_women,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: women,16,pct,,chart,N,,
C2_8_age_15_29,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: age 15-29,19,pct,,chart,N,,
C2_8_age_30_49,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: age 30-49,18,pct,,chart,N,,
C2_8_age_50_64,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: age 50-64,15,pct,,chart,N,,
C2_8_age_65plus,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: age 65+,13,pct,,chart,N,,
C2_8_primary,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: primary education,21,pct,,chart,N,,
C2_8_secondary,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: secondary education,15,pct,,chart,N,,
C2_8_tertiary,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: tertiary education,15,pct,,chart,N,,
C2_8_less_week,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: financial resilience: less than a week,26,pct,,chart,N,,
C2_8_week_month,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: financial resilience: between a week and a month,21,pct,,chart,N,,
C2_8_month_plus,13,Chart 2.8,% of the current workforce who personally experienced serious harm at work in the past two years: financial resilience: a month or more,15,pct,,chart,N,,
X46_ft_employer,14,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by employment type: full-time for an employer",15,pct,,text,N,,
X46_ft_self,14,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by employment type: self-employed",17,pct,,text,N,,
X46_part_time,14,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by employment type: part-time",20,pct,,text,N,,
X46_unemployed,14,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by employment type: unemployed",25,pct,,text,N,,
C2_9_ft_employer,14,Chart 2.9,% of the current workforce who personally experienced serious harm at work in the past two years: full time for an employer,15,pct,,chart,N,,
C2_9_ft_self,14,Chart 2.9,% of the current workforce who personally experienced serious harm at work in the past two years: full time for self,17,pct,,chart,N,,
C2_9_part_time,14,Chart 2.9,% of the current workforce who personally experienced serious harm at work in the past two years: part time,20,pct,,chart,N,,
C2_9_unemployed,14,Chart 2.9,% of the current workforce who personally experienced serious harm at work in the past two years: unemployed (in workforce),25,pct,,chart,N,,
X47_fishing,15,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by job sector: fishing",26,pct,,text,N,,
X47_construction,15,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by job sector: construction",22,pct,,text,N,,
X47_mining,15,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by job sector: mining and quarrying",21,pct,,text,N,,
X47_market_services,15,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by job sector: market services",17,pct,,text,N,,
X47_non_market_services,15,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by job sector: non-market services",16,pct,,text,N,,
C2_10_global,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: global mean,18,pct,,chart,N,,
C2_10_fishing,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: fishing,26,pct,,chart,N,,
C2_10_construction,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: construction,22,pct,,chart,N,,
C2_10_mining,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: mining and quarrying,21,pct,,chart,N,,
C2_10_agriculture,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: agriculture (excluding fishing),18,pct,,chart,N,,
C2_10_market_services,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: market services,17,pct,,chart,N,,
C2_10_non_market_services,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: non-market services,16,pct,,chart,N,,
C2_10_manufacturing,15,Chart 2.10,% of the current workforce who personally experienced serious harm at work in the past two years: manufacturing,15,pct,,chart,N,,
C2_10_electricity,15,Chart 2.10,"% of the current workforce who personally experienced serious harm at work in the past two years: electricity, gas or water supply",10,pct,,chart,N,,
X48_market_services_men,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and sex: market services, men",17,pct,,text,N,,
X48_market_services_women,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and sex: market services, women",17,pct,,text,N,,
X48_non_market_services_men,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and sex: non-market services, men",16,pct,,text,N,,
X48_non_market_services_women,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and sex: non-market services, women",15,pct,,text,N,,
X49_construction_15_29,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and age: construction, 15-29",25,pct,,text,N,,
X49_construction_65plus,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and age: construction, over 65",8,pct,,text,N,,
X49_agriculture_15_29,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and age: agriculture, 15-29",20,pct,,text,N,,
X49_agriculture_65plus,17,Chapter 2,"% of the current workforce who personally experienced serious harm at work in the past two years, by sector and age: agriculture, over 65",15,pct,,text,N,,
C2_12_construction_women,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, women",17,pct,,chart,N,,
C2_12_construction_men,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, men",23,pct,,chart,N,,
C2_12_agriculture_women,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, women",15,pct,,chart,N,,
C2_12_agriculture_men,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, men",19,pct,,chart,N,,
C2_12_market_services_women,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, women",17,pct,,chart,N,,
C2_12_market_services_men,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, men",17,pct,,chart,N,,
C2_12_non_market_services_women,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, women",15,pct,,chart,N,,
C2_12_non_market_services_men,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, men",16,pct,,chart,N,,
C2_12_manufacturing_women,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, women",13,pct,,chart,N,,
C2_12_manufacturing_men,17,Chart 2.12,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, men",16,pct,,chart,N,,
C2_13_low_construction,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, low income",28,pct,,chart,N,,
C2_13_low_agriculture,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, low income",18,pct,,chart,N,,
C2_13_low_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, low income",19,pct,,chart,N,,
C2_13_low_non_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, low income",20,pct,,chart,N,,
C2_13_low_manufacturing,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, low income",23,pct,,chart,N,,
C2_13_lower_middle_construction,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, lower-middle income",25,pct,,chart,N,,
C2_13_lower_middle_agriculture,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, lower-middle income",20,pct,,chart,N,,
C2_13_lower_middle_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, lower-middle income",22,pct,,chart,N,,
C2_13_lower_middle_non_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, lower-middle income",23,pct,,chart,N,,
C2_13_lower_middle_manufacturing,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, lower-middle income",21,pct,,chart,N,,
C2_13_upper_middle_construction,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, upper-middle income",23,pct,,chart,N,,
C2_13_upper_middle_agriculture,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, upper-middle income",15,pct,,chart,N,,
C2_13_upper_middle_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, upper-middle income",17,pct,,chart,N,,
C2_13_upper_middle_non_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, upper-middle income",14,pct,,chart,N,,
C2_13_upper_middle_manufacturing,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, upper-middle income",14,pct,,chart,N,,
C2_13_high_construction,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Construction, high income",11,pct,,chart,N,,
C2_13_high_agriculture,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Agriculture, high income",8,pct,,chart,N,,
C2_13_high_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Market services, high income",9,pct,,chart,N,,
C2_13_high_non_market_services,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Non-market services, high income",10,pct,,chart,N,,
C2_13_high_manufacturing,17,Chart 2.13,"% of the current workforce who personally experienced serious harm at work in the past two years: Manufacturing, high income",9,pct,,chart,N,,
X50_anz,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Australia & New Zealand,82,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_northern_america,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Northern America,82,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_northern_western_europe,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Northern/Western Europe,69,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_southeastern_asia,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Southeastern Asia,48,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_central_western_africa,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Central/Western Africa,48,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_southern_africa,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Southern Africa,47,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_southern_asia,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Southern Asia,42,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_northern_africa,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Northern Africa,40,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X50_central_asia,19,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: Central Asia,34,pct,,text,N,,The text gives one figure (82%) for Australia & New Zealand and Northern America.
X51_men,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: men,51,pct,,text,N,,
X51_women,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: women,51,pct,,text,N,,
X52_primary,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: primary education,50,pct,,text,N,,
X52_secondary,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: secondary education,51,pct,,text,N,,
X52_tertiary,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: tertiary education,52,pct,,text,N,,
X53_min,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, range across the five income quintiles: lowest quintile value",49,pct,,text,N,,
X53_max,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, range across the five income quintiles: highest quintile value",52,pct,,text,N,,
X54_age_50_64,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: aged 50-64,46,pct,,text,N,,
X54_age_15_29,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: aged 15-29,52,pct,,text,N,,
X54_age_30_49,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: aged 30-49,52,pct,,text,N,,
X55_northern_western_europe_women,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Northern/Western Europe, women",84,pct,,text,N,,
X55_northern_western_europe_men,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Northern/Western Europe, men",57,pct,,text,N,,
X55_middle_east_women,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Middle East, women",43,pct,,text,N,,
X55_middle_east_men,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Middle East, men",54,pct,,text,N,,
X55_eastern_europe_women,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Eastern Europe, women",48,pct,,text,N,,
X55_eastern_europe_men,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and sex: Eastern Europe, men",59,pct,,text,N,,
X56_northern_western_europe_15_29,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Northern/Western Europe, 15-29",76,pct,,text,N,,
X56_northern_western_europe_30_49,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Northern/Western Europe, 30-49",62,pct,,text,N,,
X56_southern_asia_15_29,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Southern Asia, 15-29",48,pct,,text,N,,
X56_southern_asia_30_49,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Southern Asia, 30-49",37,pct,,text,N,,
X56_southern_europe_15_29,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Southern Europe, 15-29",49,pct,,text,N,,
X56_southern_europe_30_49,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Southern Europe, 30-49",64,pct,,text,N,,
X56_eastern_europe_15_29,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Eastern Europe, 15-29",49,pct,,text,N,,
X56_eastern_europe_30_49,20,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by region and age: Eastern Europe, 30-49",59,pct,,text,N,,
X57_ft_employer,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: full-time for an employer,57,pct,,text,N,,
X57_part_time,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: part-time,49,pct,,text,N,,
X57_self_employed,20,Chapter 3,% of the current workforce harmed at work in the past two years who told someone about it: self-employed,47,pct,,text,N,,
C3_2_ft_employer,20,Chart 3.2,% of the current workforce harmed at work in the past two years who told someone about it: full-time for an employer,57,pct,,chart,N,,
C3_2_part_time,20,Chart 3.2,% of the current workforce harmed at work in the past two years who told someone about it: part-time,49,pct,,chart,N,,
C3_2_self_employed,20,Chart 3.2,% of the current workforce harmed at work in the past two years who told someone about it: self-employed,47,pct,,chart,N,,
X58_construction,21,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by job sector: construction",61,pct,,text,N,,
X58_non_market_services,21,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by job sector: non-market services",56,pct,,text,N,,
X58_agriculture,21,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by job sector: agriculture",49,pct,,text,N,,
X58_market_services,21,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by job sector: market services",48,pct,,text,N,,
X58_manufacturing,21,Chapter 3,"% of the current workforce harmed at work in the past two years who told someone about it, by job sector: manufacturing",42,pct,,text,N,,
X59_ever,22,Chapter 4,% of the current workforce who: have ever received OSH training,38,pct,,text,N,,
X59_past2,22,Chapter 4,% of the current workforce who: received OSH training in the past two years,30,pct,,text,N,,
C4_1_past2,22,Chart 4.1,OSH training among the current workforce: % past two years,30,pct,,chart,N,,
C4_1_older,22,Chart 4.1,OSH training among the current workforce: % not within the past two years or not sure when,8,pct,,chart,N,,
C4_1_never,22,Chart 4.1,OSH training among the current workforce: % never,62,pct,,chart,N,,
X60_past2,23,Chapter 4,"OSH training among the current workforce, high-income countries: % in the past two years",49,pct,,text,N,,
X60_older,23,Chapter 4,"OSH training among the current workforce, high-income countries: % not in the past two years",12,pct,,text,N,,
C4_2_low_past2,23,Chart 4.2,"OSH training among the current workforce: low income, % past two years",14,pct,,chart,N,,
C4_2_low_older,23,Chart 4.2,"OSH training among the current workforce: low income, % not within the past two years or not sure when",7,pct,,chart,N,,
C4_2_low_never,23,Chart 4.2,"OSH training among the current workforce: low income, % never",78,pct,,chart,N,,
C4_2_lower_middle_past2,23,Chart 4.2,"OSH training among the current workforce: lower-middle income, % past two years",14,pct,,chart,N,,
C4_2_lower_middle_older,23,Chart 4.2,"OSH training among the current workforce: lower-middle income, % not within the past two years or not sure when",7,pct,,chart,N,,
C4_2_lower_middle_never,23,Chart 4.2,"OSH training among the current workforce: lower-middle income, % never",79,pct,,chart,N,,
C4_2_upper_middle_past2,23,Chart 4.2,"OSH training among the current workforce: upper-middle income, % past two years",38,pct,,chart,N,,
C4_2_upper_middle_older,23,Chart 4.2,"OSH training among the current workforce: upper-middle income, % not within the past two years or not sure when",7,pct,,chart,N,,
C4_2_upper_middle_never,23,Chart 4.2,"OSH training among the current workforce: upper-middle income, % never",55,pct,,chart,N,,
C4_2_high_past2,23,Chart 4.2,"OSH training among the current workforce: high income, % past two years",49,pct,,chart,N,,
C4_2_high_older,23,Chart 4.2,"OSH training among the current workforce: high income, % not within the past two years or not sure when",12,pct,,chart,N,,
C4_2_high_never,23,Chart 4.2,"OSH training among the current workforce: high income, % never",39,pct,,chart,N,,
X61_eastern_europe,23,Chapter 4,% of the current workforce who have ever had OSH training: Eastern Europe,78,pct,,text,N,,
X61_anz,23,Chapter 4,% of the current workforce who have ever had OSH training: Australia & New Zealand,77,pct,,text,N,,
C4_3_eastern_europe_past2,23,Chart 4.3,"OSH training among the current workforce: Eastern Europe, % past two years",59,pct,,chart,N,,Values under 5% are not displayed.
C4_3_eastern_europe_older,23,Chart 4.3,"OSH training among the current workforce: Eastern Europe, % not within the past two years or not sure when",19,pct,,chart,N,,Values under 5% are not displayed.
C4_3_eastern_europe_never,23,Chart 4.3,"OSH training among the current workforce: Eastern Europe, % never",21,pct,,chart,N,,Values under 5% are not displayed.
C4_3_anz_past2,23,Chart 4.3,"OSH training among the current workforce: Australia & New Zealand, % past two years",67,pct,,chart,N,,Values under 5% are not displayed.
C4_3_anz_older,23,Chart 4.3,"OSH training among the current workforce: Australia & New Zealand, % not within the past two years or not sure when",10,pct,,chart,N,,Values under 5% are not displayed.
C4_3_anz_never,23,Chart 4.3,"OSH training among the current workforce: Australia & New Zealand, % never",23,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_america_past2,23,Chart 4.3,"OSH training among the current workforce: Northern America, % past two years",59,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_america_older,23,Chart 4.3,"OSH training among the current workforce: Northern America, % not within the past two years or not sure when",11,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_america_never,23,Chart 4.3,"OSH training among the current workforce: Northern America, % never",30,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_europe_past2,23,Chart 4.3,"OSH training among the current workforce: Southern Europe, % past two years",46,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_europe_older,23,Chart 4.3,"OSH training among the current workforce: Southern Europe, % not within the past two years or not sure when",15,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_europe_never,23,Chart 4.3,"OSH training among the current workforce: Southern Europe, % never",39,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_western_europe_past2,23,Chart 4.3,"OSH training among the current workforce: Northern/Western Europe, % past two years",43,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_western_europe_older,23,Chart 4.3,"OSH training among the current workforce: Northern/Western Europe, % not within the past two years or not sure when",15,pct,,chart,N,,Values under 5% are not displayed.
C4_3_northern_western_europe_never,23,Chart 4.3,"OSH training among the current workforce: Northern/Western Europe, % never",42,pct,,chart,N,,Values under 5% are not displayed.
C4_3_eastern_asia_past2,23,Chart 4.3,"OSH training among the current workforce: Eastern Asia, % past two years",45,pct,,chart,N,,Values under 5% are not displayed.
C4_3_eastern_asia_never,23,Chart 4.3,"OSH training among the current workforce: Eastern Asia, % never",51,pct,,chart,N,,Values under 5% are not displayed.
C4_3_latin_america_past2,23,Chart 4.3,"OSH training among the current workforce: Latin America & the Caribbean, % past two years",28,pct,,chart,N,,Values under 5% are not displayed.
C4_3_latin_america_older,23,Chart 4.3,"OSH training among the current workforce: Latin America & the Caribbean, % not within the past two years or not sure when",11,pct,,chart,N,,Values under 5% are not displayed.
C4_3_latin_america_never,23,Chart 4.3,"OSH training among the current workforce: Latin America & the Caribbean, % never",61,pct,,chart,N,,Values under 5% are not displayed.
C4_3_middle_east_past2,23,Chart 4.3,"OSH training among the current workforce: Middle East, % past two years",24,pct,,chart,N,,Values under 5% are not displayed.
C4_3_middle_east_older,23,Chart 4.3,"OSH training among the current workforce: Middle East, % not within the past two years or not sure when",8,pct,,chart,N,,Values under 5% are not displayed.
C4_3_middle_east_never,23,Chart 4.3,"OSH training among the current workforce: Middle East, % never",67,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_africa_past2,23,Chart 4.3,"OSH training among the current workforce: Southern Africa, % past two years",21,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_africa_older,23,Chart 4.3,"OSH training among the current workforce: Southern Africa, % not within the past two years or not sure when",12,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southern_africa_never,23,Chart 4.3,"OSH training among the current workforce: Southern Africa, % never",65,pct,,chart,N,,Values under 5% are not displayed.
C4_3_central_asia_past2,23,Chart 4.3,"OSH training among the current workforce: Central Asia, % past two years",24,pct,,chart,N,,Values under 5% are not displayed.
C4_3_central_asia_older,23,Chart 4.3,"OSH training among the current workforce: Central Asia, % not within the past two years or not sure when",6,pct,,chart,N,,Values under 5% are not displayed.
C4_3_central_asia_never,23,Chart 4.3,"OSH training among the current workforce: Central Asia, % never",68,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southeastern_asia_past2,23,Chart 4.3,"OSH training among the current workforce: Southeastern Asia, % past two years",21,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southeastern_asia_older,23,Chart 4.3,"OSH training among the current workforce: Southeastern Asia, % not within the past two years or not sure when",9,pct,,chart,N,,Values under 5% are not displayed.
C4_3_southeastern_asia_never,23,Chart 4.3,"OSH training among the current workforce: Southeastern Asia, % never",70,pct,,chart,N,,Values under 5% are not displayed.
