finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C1_3_mental_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Mental stress/exhaustion",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_mental_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Mental stress/exhaustion",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_disasters_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Non-weather-related natural disasters",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_drugs_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Drugs/alcohol/smoking",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_drugs_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Drugs/alcohol/smoking",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_hunger_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Hunger/lack of food",1,pct,0.5,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years. The 2019 file has no hunger code (L3_A), so the reproduction gives 0. Tolerance 0.5: the chart prints anything under 0.5 as '<0.5', so a printed 1 cannot be a true 0."
C1_3_hunger_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Hunger/lack of food",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_pollution_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Pollution",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_pollution_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Pollution",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_water_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Unsafe water supply",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_water_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Unsafe water supply",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_internet_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Internet/technology-related risks",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_internet_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Internet/technology-related risks",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_food_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Unsafe or contaminated food",1,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_food_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Unsafe or contaminated food",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_drowning_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Drowning",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_drowning_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Drowning",0,pct,0.5,chart,N,,"Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_4_war,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming War/terrorism as greatest risk",52,pct,,chart,N,,
C1_4_politics,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Politics/corruption as greatest risk",52,pct,,chart,N,,
C1_4_crime,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Crime/violence as greatest risk",50,pct,,chart,N,,
C1_4_hunger,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Hunger/lack of food as greatest risk",49,pct,,chart,N,,
C1_4_water,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Unsafe water supply as greatest risk",47,pct,,chart,N,,
C1_4_drugs,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Drugs/alcohol/smoking as greatest risk",47,pct,,chart,N,,
C1_4_economic,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Economic: unemployment, high prices as greatest risk",39,pct,,chart,N,,
C1_4_financial,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Financial: not having enough money as greatest risk",38,pct,,chart,N,,
C1_4_covid,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Covid-19/coronavirus related as greatest risk",36,pct,,chart,N,,
C1_4_non_road,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Non-road transportation injuries as greatest risk",33,pct,,chart,N,,
C1_4_health,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Personal health (non-Covid-19) as greatest risk",33,pct,,chart,N,,
C1_4_mental,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Mental stress/exhaustion as greatest risk",33,pct,,chart,N,,
C1_4_food,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Unsafe or contaminated food as greatest risk",32,pct,,chart,N,,
C1_4_work,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Work-related injuries as greatest risk",32,pct,,chart,N,,
C1_4_internet,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Internet/technology-related risks as greatest risk",32,pct,,chart,N,,
C1_4_pollution,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Pollution as greatest risk",31,pct,,chart,N,,
C1_4_climate,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Climate change or severe weather as greatest risk",31,pct,,chart,N,,
C1_4_road,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Road-related accidents/injuries as greatest risk",26,pct,,chart,N,,
C1_4_cooking,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Cooking or other household accidents/injuries as greatest risk",25,pct,,chart,N,,
C1_4_drowning,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Drowning as greatest risk",25,pct,,chart,N,,
C1_4_disasters,16,Chart 1.4,"% who felt 'less safe' than five years ago, among those naming Non-weather-related natural disasters as greatest risk",23,pct,,chart,N,,
T1_2_eastern_africa_covid,17,Table 1.2,"Greatest source of risk, Eastern Africa: % Covid-19",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_health,17,Table 1.2,"Greatest source of risk, Eastern Africa: % personal health, non-Covid-19",17,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_road,17,Table 1.2,"Greatest source of risk, Eastern Africa: % road-related accidents",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_crime,17,Table 1.2,"Greatest source of risk, Eastern Africa: % crime/violence",18,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_financial,17,Table 1.2,"Greatest source of risk, Eastern Africa: % financial: not having enough money",13,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_economic,17,Table 1.2,"Greatest source of risk, Eastern Africa: % economic: unemployment, high prices",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_cooking,17,Table 1.2,"Greatest source of risk, Eastern Africa: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_africa_none,17,Table 1.2,"Greatest source of risk, Eastern Africa: % nothing/no risks",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_covid,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % Covid-19",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_health,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % personal health, non-Covid-19",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_road,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % road-related accidents",17,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_crime,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % crime/violence",22,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_financial,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % financial: not having enough money",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_economic,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_cooking,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_central_western_africa_none,17,Table 1.2,"Greatest source of risk, Central/Western Africa: % nothing/no risks",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_covid,17,Table 1.2,"Greatest source of risk, Northern Africa: % Covid-19",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_health,17,Table 1.2,"Greatest source of risk, Northern Africa: % personal health, non-Covid-19",15,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_road,17,Table 1.2,"Greatest source of risk, Northern Africa: % road-related accidents",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_crime,17,Table 1.2,"Greatest source of risk, Northern Africa: % crime/violence",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_financial,17,Table 1.2,"Greatest source of risk, Northern Africa: % financial: not having enough money",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_economic,17,Table 1.2,"Greatest source of risk, Northern Africa: % economic: unemployment, high prices",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_cooking,17,Table 1.2,"Greatest source of risk, Northern Africa: % cooking or other household accidents",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_africa_none,17,Table 1.2,"Greatest source of risk, Northern Africa: % nothing/no risks",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_covid,17,Table 1.2,"Greatest source of risk, Southern Africa: % Covid-19",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_health,17,Table 1.2,"Greatest source of risk, Southern Africa: % personal health, non-Covid-19",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_road,17,Table 1.2,"Greatest source of risk, Southern Africa: % road-related accidents",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_crime,17,Table 1.2,"Greatest source of risk, Southern Africa: % crime/violence",42,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_financial,17,Table 1.2,"Greatest source of risk, Southern Africa: % financial: not having enough money",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_economic,17,Table 1.2,"Greatest source of risk, Southern Africa: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_cooking,17,Table 1.2,"Greatest source of risk, Southern Africa: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_southern_africa_none,17,Table 1.2,"Greatest source of risk, Southern Africa: % nothing/no risks",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_covid,17,Table 1.2,"Greatest source of risk, Central Asia: % Covid-19",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_health,17,Table 1.2,"Greatest source of risk, Central Asia: % personal health, non-Covid-19",14,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_road,17,Table 1.2,"Greatest source of risk, Central Asia: % road-related accidents",5,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_crime,17,Table 1.2,"Greatest source of risk, Central Asia: % crime/violence",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_financial,17,Table 1.2,"Greatest source of risk, Central Asia: % financial: not having enough money",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_economic,17,Table 1.2,"Greatest source of risk, Central Asia: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_cooking,17,Table 1.2,"Greatest source of risk, Central Asia: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_central_asia_none,17,Table 1.2,"Greatest source of risk, Central Asia: % nothing/no risks",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_covid,17,Table 1.2,"Greatest source of risk, Eastern Asia: % Covid-19",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_health,17,Table 1.2,"Greatest source of risk, Eastern Asia: % personal health, non-Covid-19",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_road,17,Table 1.2,"Greatest source of risk, Eastern Asia: % road-related accidents",25,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_crime,17,Table 1.2,"Greatest source of risk, Eastern Asia: % crime/violence",5,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_financial,17,Table 1.2,"Greatest source of risk, Eastern Asia: % financial: not having enough money",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_economic,17,Table 1.2,"Greatest source of risk, Eastern Asia: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_cooking,17,Table 1.2,"Greatest source of risk, Eastern Asia: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_asia_none,17,Table 1.2,"Greatest source of risk, Eastern Asia: % nothing/no risks",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_covid,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % Covid-19",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_health,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % personal health, non-Covid-19",12,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_road,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % road-related accidents",14,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_crime,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % crime/violence",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_financial,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % financial: not having enough money",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_economic,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % economic: unemployment, high prices",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_cooking,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % cooking or other household accidents",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southeastern_asia_none,17,Table 1.2,"Greatest source of risk, Southeastern Asia: % nothing/no risks",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_covid,17,Table 1.2,"Greatest source of risk, Southern Asia: % Covid-19",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_health,17,Table 1.2,"Greatest source of risk, Southern Asia: % personal health, non-Covid-19",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_road,17,Table 1.2,"Greatest source of risk, Southern Asia: % road-related accidents",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_crime,17,Table 1.2,"Greatest source of risk, Southern Asia: % crime/violence",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_financial,17,Table 1.2,"Greatest source of risk, Southern Asia: % financial: not having enough money",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_economic,17,Table 1.2,"Greatest source of risk, Southern Asia: % economic: unemployment, high prices",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_cooking,17,Table 1.2,"Greatest source of risk, Southern Asia: % cooking or other household accidents",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_asia_none,17,Table 1.2,"Greatest source of risk, Southern Asia: % nothing/no risks",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_covid,17,Table 1.2,"Greatest source of risk, Northern America: % Covid-19",5,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_health,17,Table 1.2,"Greatest source of risk, Northern America: % personal health, non-Covid-19",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_road,17,Table 1.2,"Greatest source of risk, Northern America: % road-related accidents",29,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_crime,17,Table 1.2,"Greatest source of risk, Northern America: % crime/violence",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_financial,17,Table 1.2,"Greatest source of risk, Northern America: % financial: not having enough money",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_economic,17,Table 1.2,"Greatest source of risk, Northern America: % economic: unemployment, high prices",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_cooking,17,Table 1.2,"Greatest source of risk, Northern America: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_northern_america_none,17,Table 1.2,"Greatest source of risk, Northern America: % nothing/no risks",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_covid,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % Covid-19",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_health,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % personal health, non-Covid-19",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_road,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % road-related accidents",10,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_crime,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % crime/violence",43,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_financial,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % financial: not having enough money",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_economic,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_cooking,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % cooking or other household accidents",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_latin_america_none,17,Table 1.2,"Greatest source of risk, Latin America & Caribbean: % nothing/no risks",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_covid,17,Table 1.2,"Greatest source of risk, Middle East: % Covid-19",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_health,17,Table 1.2,"Greatest source of risk, Middle East: % personal health, non-Covid-19",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_road,17,Table 1.2,"Greatest source of risk, Middle East: % road-related accidents",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_crime,17,Table 1.2,"Greatest source of risk, Middle East: % crime/violence",12,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_financial,17,Table 1.2,"Greatest source of risk, Middle East: % financial: not having enough money",6,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_economic,17,Table 1.2,"Greatest source of risk, Middle East: % economic: unemployment, high prices",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_cooking,17,Table 1.2,"Greatest source of risk, Middle East: % cooking or other household accidents",1,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_middle_east_none,17,Table 1.2,"Greatest source of risk, Middle East: % nothing/no risks",16,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_covid,17,Table 1.2,"Greatest source of risk, Eastern Europe: % Covid-19",5,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_health,17,Table 1.2,"Greatest source of risk, Eastern Europe: % personal health, non-Covid-19",17,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_road,17,Table 1.2,"Greatest source of risk, Eastern Europe: % road-related accidents",12,pct,,table,N,,"Base: the 119 countries surveyed in both years (see README). With all 121 countries this is 13%: the Czech Republic, surveyed only in 2021, has 39%."
T1_2_eastern_europe_crime,17,Table 1.2,"Greatest source of risk, Eastern Europe: % crime/violence",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_financial,17,Table 1.2,"Greatest source of risk, Eastern Europe: % financial: not having enough money",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_economic,17,Table 1.2,"Greatest source of risk, Eastern Europe: % economic: unemployment, high prices",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_cooking,17,Table 1.2,"Greatest source of risk, Eastern Europe: % cooking or other household accidents",0,pct,0.5,table,N,,Printed as '<0.5'; recorded as 0 with a tolerance of 0.5. Base: the 119 countries surveyed in both years (see README).
T1_2_eastern_europe_none,17,Table 1.2,"Greatest source of risk, Eastern Europe: % nothing/no risks",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_covid,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % Covid-19",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_health,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % personal health, non-Covid-19",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_road,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % road-related accidents",21,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_crime,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % crime/violence",8,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_financial,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % financial: not having enough money",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_economic,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % economic: unemployment, high prices",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_cooking,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % cooking or other household accidents",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_northern_western_europe_none,17,Table 1.2,"Greatest source of risk, Northern/Western Europe: % nothing/no risks",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_covid,17,Table 1.2,"Greatest source of risk, Southern Europe: % Covid-19",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_health,17,Table 1.2,"Greatest source of risk, Southern Europe: % personal health, non-Covid-19",13,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_road,17,Table 1.2,"Greatest source of risk, Southern Europe: % road-related accidents",19,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_crime,17,Table 1.2,"Greatest source of risk, Southern Europe: % crime/violence",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_financial,17,Table 1.2,"Greatest source of risk, Southern Europe: % financial: not having enough money",4,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_economic,17,Table 1.2,"Greatest source of risk, Southern Europe: % economic: unemployment, high prices",9,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_cooking,17,Table 1.2,"Greatest source of risk, Southern Europe: % cooking or other household accidents",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_southern_europe_none,17,Table 1.2,"Greatest source of risk, Southern Europe: % nothing/no risks",5,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_covid,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % Covid-19",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_health,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % personal health, non-Covid-19",7,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_road,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % road-related accidents",33,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_crime,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % crime/violence",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_financial,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % financial: not having enough money",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_economic,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % economic: unemployment, high prices",3,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_cooking,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % cooking or other household accidents",11,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
T1_2_australia_nz_none,17,Table 1.2,"Greatest source of risk, Australia & New Zealand: % nothing/no risks",2,pct,,table,N,,Base: the 119 countries surveyed in both years (see README).
C1_5_latin_america,18,Chart 1.5,% naming crime and violence as the greatest threat to their safety: Latin America & Caribbean,43,pct,,chart,N,,"Base: the 119 countries surveyed in both years, as Table 1.2; all 121 give the same rounded figures."
