finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T2_1_eastern_asia_min_risk,10,Table 2.1,Eastern Asia: risk with the smallest worry-to-experience ratio,Work you do,text,,table,N,,
T2_1_eastern_asia_min,10,Table 2.1,Eastern Asia: smallest worry-to-experience ratio,2.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southeastern_asia_max_risk,10,Table 2.1,Southeastern Asia: risk with the biggest worry-to-experience ratio,Violent crime,text,,table,N,,
T2_1_southeastern_asia_max,10,Table 2.1,Southeastern Asia: biggest worry-to-experience ratio,17.5,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southeastern_asia_min_risk,10,Table 2.1,Southeastern Asia: risk with the smallest worry-to-experience ratio,Severe prolonged weather events,text,,table,N,,
T2_1_southeastern_asia_min,10,Table 2.1,Southeastern Asia: smallest worry-to-experience ratio,3.7,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_asia_max_risk,10,Table 2.1,Southern Asia: risk with the biggest worry-to-experience ratio,Wildfires,text,,table,N,,
T2_1_southern_asia_max,10,Table 2.1,Southern Asia: biggest worry-to-experience ratio,4.8,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_asia_min_risk,10,Table 2.1,Southern Asia: risk with the smallest worry-to-experience ratio,Water you drink,text,,table,N,,
T2_1_southern_asia_min,10,Table 2.1,Southern Asia: smallest worry-to-experience ratio,2.7,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_cw_africa_max_risk,10,Table 2.1,Central/Western Africa: risk with the biggest worry-to-experience ratio,Mental health issues,text,,table,N,,
T2_1_cw_africa_max,10,Table 2.1,Central/Western Africa: biggest worry-to-experience ratio,8.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_cw_africa_min_risk,10,Table 2.1,Central/Western Africa: risk with the smallest worry-to-experience ratio,Work you do,text,,table,N,,
T2_1_cw_africa_min,10,Table 2.1,Central/Western Africa: smallest worry-to-experience ratio,3.4,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_east_africa_max_risk,10,Table 2.1,Eastern Africa: risk with the biggest worry-to-experience ratio,Wildfires,text,,table,N,,
T2_1_east_africa_max,10,Table 2.1,Eastern Africa: biggest worry-to-experience ratio,9.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_east_africa_min_risk,10,Table 2.1,Eastern Africa: risk with the smallest worry-to-experience ratio,Severe prolonged weather events,text,,table,N,,
T2_1_east_africa_min,10,Table 2.1,Eastern Africa: smallest worry-to-experience ratio,3.9,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_africa_max_risk,10,Table 2.1,Southern Africa: risk with the biggest worry-to-experience ratio,Wildfires,text,,table,N,,
T2_1_southern_africa_max,10,Table 2.1,Southern Africa: biggest worry-to-experience ratio,11.4,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_africa_min_risk,10,Table 2.1,Southern Africa: risk with the smallest worry-to-experience ratio,Work you do,text,,table,N,,
T2_1_southern_africa_min,10,Table 2.1,Southern Africa: smallest worry-to-experience ratio,4.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_north_africa_max_risk,10,Table 2.1,Northern Africa: risk with the biggest worry-to-experience ratio,Wildfires,text,,table,N,,
T2_1_north_africa_max,10,Table 2.1,Northern Africa: biggest worry-to-experience ratio,20.8,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_north_africa_min_risk,10,Table 2.1,Northern Africa: risk with the smallest worry-to-experience ratio,Food you eat,text,,table,N,,
T2_1_north_africa_min,10,Table 2.1,Northern Africa: smallest worry-to-experience ratio,4.3,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_middle_east_max_risk,10,Table 2.1,Middle East: risk with the biggest worry-to-experience ratio,Violent crime,text,,table,N,,
T2_1_middle_east_max,10,Table 2.1,Middle East: biggest worry-to-experience ratio,21.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_middle_east_min_risk,10,Table 2.1,Middle East: risk with the smallest worry-to-experience ratio,Work you do,text,,table,N,,
T2_1_middle_east_min,10,Table 2.1,Middle East: smallest worry-to-experience ratio,5.5,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_eastern_europe_max_risk,10,Table 2.1,Eastern Europe: risk with the biggest worry-to-experience ratio,Wildfires,text,,table,N,,
T2_1_eastern_europe_max,10,Table 2.1,Eastern Europe: biggest worry-to-experience ratio,27.8,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_eastern_europe_min_risk,10,Table 2.1,Eastern Europe: risk with the smallest worry-to-experience ratio,Severe prolonged weather events,text,,table,N,,
T2_1_eastern_europe_min,10,Table 2.1,Eastern Europe: smallest worry-to-experience ratio,5.9,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_nw_europe_max_risk,10,Table 2.1,Northern/Western Europe: risk with the biggest worry-to-experience ratio,Violent crime,text,,table,N,,
T2_1_nw_europe_max,10,Table 2.1,Northern/Western Europe: biggest worry-to-experience ratio,17.0,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_nw_europe_min_risk,10,Table 2.1,Northern/Western Europe: risk with the smallest worry-to-experience ratio,Work you do,text,,table,N,,
T2_1_nw_europe_min,10,Table 2.1,Northern/Western Europe: smallest worry-to-experience ratio,2.8,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_europe_max_risk,10,Table 2.1,Southern Europe: risk with the biggest worry-to-experience ratio,Violent crime,text,,table,N,,
T2_1_southern_europe_max,10,Table 2.1,Southern Europe: biggest worry-to-experience ratio,19.5,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_southern_europe_min_risk,10,Table 2.1,Southern Europe: risk with the smallest worry-to-experience ratio,Severe prolonged weather events,text,,table,N,,
T2_1_southern_europe_min,10,Table 2.1,Southern Europe: smallest worry-to-experience ratio,4.2,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_latam_max_risk,10,Table 2.1,Latin America and the Caribbean: risk with the biggest worry-to-experience ratio,Violent crime,text,,table,N,,
T2_1_latam_max,10,Table 2.1,Latin America and the Caribbean: biggest worry-to-experience ratio,19.1,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_latam_min_risk,10,Table 2.1,Latin America and the Caribbean: risk with the smallest worry-to-experience ratio,Severe prolonged weather events,text,,table,N,,
T2_1_latam_min,10,Table 2.1,Latin America and the Caribbean: smallest worry-to-experience ratio,5.4,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_northern_america_max_risk,10,Table 2.1,Northern America: risk with the biggest worry-to-experience ratio,Water you drink,text,,table,N,,
T2_1_northern_america_max,10,Table 2.1,Northern America: biggest worry-to-experience ratio,32.8,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
T2_1_northern_america_min_risk,10,Table 2.1,Northern America: risk with the smallest worry-to-experience ratio,Mental health issues,text,,table,N,,
T2_1_northern_america_min,10,Table 2.1,Northern America: smallest worry-to-experience ratio,3.5,ratio,0.1,table,N,,"Ratio of % very or somewhat worried to % personally experienced (personally or both), unrounded; work: worry among current employees, experience among the workforce."
X61,10,Chapter 2,Regions where wildfires have the biggest worry-to-experience ratio ('five regions'),5,count,0,text,N,,
X62,11,Chapter 2,"Largest absolute change 2023 to 2025 in % worried among traffic accidents, violent crime, food and work ('within one percentage point')",1,pp,0.5,text,N,,Unrounded; the text says each is within one point. Countries surveyed in 2025.
X63,11,Chapter 2,Change 2023 to 2025 in % worried about severe weather events ('dropped by three points'),-3,pct,,text,N,,Difference of the figures in Chart 2.2.
X64,11,Chapter 2,Change 2023 to 2025 in % worried about drinking water ('rose by four points'),4,pct,,text,N,,Difference of the figures in Chart 2.2.
X65,"11, 26","Chapters 2, 4","Adults: % very or somewhat worried about severe prolonged weather events, 2025 ('seven in 10')",71,pct,,text,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
X66,11,Chapter 2,Rank of severe prolonged weather events among the 10 risks by % worried ('second only to traffic accidents'),2,rank,0,text,N,,
X67,"11, 26","Chapters 2, 4","Adults: % very or somewhat worried about wildfires, 2025",56,pct,,text,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
X68,"11, 26","Chapters 2, 4","Adults: % very or somewhat worried about the air they breathe, 2025",52,pct,,text,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
X69,26,Chapter 4,"Adults: % very or somewhat worried about severe weather events, 2025",68,pct,,text,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_traffic_2021,11,Chart 2.2,"% very or somewhat worried about traffic/roadside accidents, 2021",71,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_traffic_2023,11,Chart 2.2,"% very or somewhat worried about traffic/roadside accidents, 2023",76,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_traffic_2025,11,Chart 2.2,"% very or somewhat worried about traffic/roadside accidents, 2025",77,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_severe_weather_2019,11,Chart 2.2,"% very or somewhat worried about severe weather events, 2019",68,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_severe_weather_2021,11,Chart 2.2,"% very or somewhat worried about severe weather events, 2021",66,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_severe_weather_2023,11,Chart 2.2,"% very or somewhat worried about severe weather events, 2023",71,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_severe_weather_2025,11,Chart 2.2,"% very or somewhat worried about severe weather events, 2025",68,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_crime_2019,11,Chart 2.2,"% very or somewhat worried about violent crime, 2019",63,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_crime_2021,11,Chart 2.2,"% very or somewhat worried about violent crime, 2021",58,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_crime_2023,11,Chart 2.2,"% very or somewhat worried about violent crime, 2023",65,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_crime_2025,11,Chart 2.2,"% very or somewhat worried about violent crime, 2025",65,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_food_2019,11,Chart 2.2,"% very or somewhat worried about food you eat, 2019",61,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_food_2021,11,Chart 2.2,"% very or somewhat worried about food you eat, 2021",56,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_food_2023,11,Chart 2.2,"% very or somewhat worried about food you eat, 2023",59,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_food_2025,11,Chart 2.2,"% very or somewhat worried about food you eat, 2025",60,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_mental_health_2019,11,Chart 2.2,"% very or somewhat worried about mental health issues, 2019",48,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_mental_health_2021,11,Chart 2.2,"% very or somewhat worried about mental health issues, 2021",53,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_mental_health_2023,11,Chart 2.2,"% very or somewhat worried about mental health issues, 2023",56,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_mental_health_2025,11,Chart 2.2,"% very or somewhat worried about mental health issues, 2025",54,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_work_2021,11,Chart 2.2,"% very or somewhat worried about work you do, 2021",48,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025. Current employees only."
C2_2_work_2023,11,Chart 2.2,"% very or somewhat worried about work you do, 2023",51,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025. Current employees only."
C2_2_work_2025,11,Chart 2.2,"% very or somewhat worried about work you do, 2025",51,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README) Current employees only."
C2_2_water_2019,11,Chart 2.2,"% very or somewhat worried about water you drink, 2019",51,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_water_2021,11,Chart 2.2,"% very or somewhat worried about water you drink, 2021",44,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_water_2023,11,Chart 2.2,"% very or somewhat worried about water you drink, 2023",49,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README). Countries surveyed in 2025."
C2_2_water_2025,11,Chart 2.2,"% very or somewhat worried about water you drink, 2025",52,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_prolonged_weather_2025,11,Chart 2.2,"% very or somewhat worried about severe prolonged weather events, 2025",71,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_wildfires_2025,11,Chart 2.2,"% very or somewhat worried about wildfires, 2025",56,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
C2_2_air_2025,11,Chart 2.2,"% very or somewhat worried about the air you breathe, 2025",52,pct,,chart,N,,"Sum of the rounded 'very' and 'somewhat' percentages, as the report does (see README)"
X70,12,Chapter 2,"Adults: % personally experienced harm from severe weather events, 2023",19,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
X71,12,Chapter 2,"Adults: % personally experienced harm from severe weather events, 2021",15,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
X72,12,Chapter 2,"Adults: % personally experienced harm from traffic/roadside accidents, 2025",15,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
X73,12,Chapter 2,"Adults: % personally experienced harm from violent crime, 2025",10,pct,,text,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_traffic_2021,12,Chart 2.3,"% personally experienced harm from traffic/roadside accidents, 2021",13,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_traffic_2023,12,Chart 2.3,"% personally experienced harm from traffic/roadside accidents, 2023",15,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_traffic_2025,12,Chart 2.3,"% personally experienced harm from traffic/roadside accidents, 2025",15,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_severe_weather_2021,12,Chart 2.3,"% personally experienced harm from severe weather events, 2021",15,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_severe_weather_2023,12,Chart 2.3,"% personally experienced harm from severe weather events, 2023",19,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_severe_weather_2025,12,Chart 2.3,"% personally experienced harm from severe weather events, 2025",17,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_crime_2021,12,Chart 2.3,"% personally experienced harm from violent crime, 2021",7,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_crime_2023,12,Chart 2.3,"% personally experienced harm from violent crime, 2023",8,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_crime_2025,12,Chart 2.3,"% personally experienced harm from violent crime, 2025",10,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_food_2021,12,Chart 2.3,"% personally experienced harm from food you eat, 2021",10,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_food_2023,12,Chart 2.3,"% personally experienced harm from food you eat, 2023",11,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_food_2025,12,Chart 2.3,"% personally experienced harm from food you eat, 2025",14,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_mental_health_2021,12,Chart 2.3,"% personally experienced harm from mental health issues, 2021",11,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_mental_health_2023,12,Chart 2.3,"% personally experienced harm from mental health issues, 2023",12,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_mental_health_2025,12,Chart 2.3,"% personally experienced harm from mental health issues, 2025",12,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_work_2021,12,Chart 2.3,"% personally experienced harm from work you do, 2021",19,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025. Current workforce (employed or unemployed)."
C2_3_work_2023,12,Chart 2.3,"% personally experienced harm from work you do, 2023",18,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025. Current workforce (employed or unemployed)."
C2_3_work_2025,12,Chart 2.3,"% personally experienced harm from work you do, 2025",16,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README) Current workforce (employed or unemployed)."
C2_3_water_2021,12,Chart 2.3,"% personally experienced harm from water you drink, 2021",9,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_water_2023,12,Chart 2.3,"% personally experienced harm from water you drink, 2023",10,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Countries surveyed in 2025."
C2_3_water_2025,12,Chart 2.3,"% personally experienced harm from water you drink, 2025",13,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_prolonged_weather_2025,12,Chart 2.3,"% personally experienced harm from severe prolonged weather events, 2025",19,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_wildfires_2025,12,Chart 2.3,"% personally experienced harm from wildfires, 2025",8,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_3_air_2025,12,Chart 2.3,"% personally experienced harm from the air you breathe, 2025",12,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
X74,13,Chapter 2,Countries with an Experience of Harm Index score of 20 or above ('six countries'),6,count,0,text,N,,"Experience of Harm Index: per respondent, share of the 10 harm items answered 'personally' or 'both' (0-100), among respondents with no don't know/refused answer on the 10 items."
X75,13,Chapter 2,Lowest Experience of Harm Index score among those six countries ('at least 20 or above'),20,index,0.5,text,N,,"Experience of Harm Index: per respondent, share of the 10 harm items answered 'personally' or 'both' (0-100), among respondents with no don't know/refused answer on the 10 items. India is the lowest of the six."
X76,13,Chapter 2,Global average Experience of Harm Index ('nine'),9,index,,text,N,,"Experience of Harm Index: per respondent, share of the 10 harm items answered 'personally' or 'both' (0-100), among respondents with no don't know/refused answer on the 10 items. Weighted with WGT (see README)."
C2_5_CHN_severe_weather,14,Chart 2.5,China: % personally harmed by severe weather events,33,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_CHN_work,14,Chart 2.5,China: % of the workforce personally harmed at work,30,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Work among the current workforce."
C2_5_IND_min,14,Chart 2.5,India: lowest % personally harmed across the 10 risks ('within 10-24%'),10,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_IND_max,14,Chart 2.5,India: highest % personally harmed across the 10 risks ('within 10-24%'),24,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_PHL_severe_weather,14,Chart 2.5,Philippines: % personally harmed by severe weather events,62,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_PHL_prolonged_weather,14,Chart 2.5,Philippines: % personally harmed by severe prolonged weather events,62,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_TCD_severe_weather,14,Chart 2.5,Chad: % personally harmed by severe weather events,50,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_COM_mental_health,14,Chart 2.5,Comoros: % personally harmed by mental health issues,38,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_COM_prolonged_weather,14,Chart 2.5,Comoros: % personally harmed by severe prolonged weather events,44,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)"
C2_5_SOM_work,14,Chart 2.5,Somalia: % of the workforce personally harmed at work,38,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Work among the current workforce."
C2_5_PHL_vs_global,14,Chart 2.5,Philippines: smaller of the two ratios of its severe and prolonged weather harm to the global rate ('more than triple'),3,ratio,0.5,chart,N,,62/17 and 62/19; the printed claim is 'more than triple'.
C2_5_highest_work,14,Chart 2.5,"Of the six countries, the one with the highest % harmed at work",SOM,text,,chart,N,,
C2_5_highest_mental,14,Chart 2.5,"Of the six countries, the one with the highest % harmed by mental health issues",COM,text,,chart,N,,
C2_6_prolonged_weather_personal,15,Chart 2.6,% personally experienced harm (personally or both) from severe prolonged weather events,19,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_prolonged_weather_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from severe prolonged weather events,11,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_severe_weather_personal,15,Chart 2.6,% personally experienced harm (personally or both) from severe weather events,17,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_severe_weather_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from severe weather events,16,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_work_personal,15,Chart 2.6,% personally experienced harm (personally or both) from work you do,16,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README). Work: current workforce."
C2_6_work_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from work you do,15,pct,,chart,N,,"Answer 'yes, know someone who has experienced'. Work: current workforce."
C2_6_traffic_personal,15,Chart 2.6,% personally experienced harm (personally or both) from traffic/roadside accidents,15,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_traffic_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from traffic/roadside accidents,27,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_food_personal,15,Chart 2.6,% personally experienced harm (personally or both) from food you eat,14,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_food_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from food you eat,14,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_water_personal,15,Chart 2.6,% personally experienced harm (personally or both) from water you drink,13,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_water_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from water you drink,10,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_mental_health_personal,15,Chart 2.6,% personally experienced harm (personally or both) from mental health issues,12,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_mental_health_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from mental health issues,18,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_air_personal,15,Chart 2.6,% personally experienced harm (personally or both) from the air you breathe,12,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_air_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from the air you breathe,9,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
C2_6_crime_personal,15,Chart 2.6,% personally experienced harm (personally or both) from violent crime,10,pct,,chart,N,,"Personally experienced = 'yes, personally' + 'both', summed after rounding each, as the report does (see README)."
C2_6_crime_know,15,Chart 2.6,% who know somebody who experienced harm (and were not harmed themselves) from violent crime,17,pct,,chart,N,,"Answer 'yes, know someone who has experienced'."
