position,variable,label,block,type,n_valid,n_missing,min,max,mean,value_labels,derivation
69,REGION_HRV,Region Croatia,wave-specific,numeric,1003,124908,1.0,99.0,,1 = Bjelovarsko-bilogorska zupanija | 2 = Brodsko-posavska zupanija | 3 = Dubrovacko-neretvanska zupanija | 4 = Istarska zupanija | 5 = Karlovacka zupanija | 6 = Koprivnicko-krizevacka zupanija | 7 = Krapinsko-zagorska zupanija | 8 = Licko-senjska zupanija | 9 = Medimurska zupanija | 10 = Osjecko-baranjska zupanija | 11 = Pozesko-slavonska zupanija | 12 = Primorsko-goranska zupanija | 13 = Sibensko-kninska zupanija | 14 = Sisacko-moslavacka zupanija | 15 = Splitsko-dalmatinska zupanija | 16 = Varazdinska zupanija | 17 = Viroviticko-podravska zupanija | 18 = Vukovarsko-srijemska zupanija | 19 = Zadarska zupanija | 20 = Zagrebacka zupanija | 21 = Grad Zagreb | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
70,REGION_HUN,Region Hungary,wave-specific,numeric,1000,124911,1.0,99.0,,1 = Budapest | 2 = Bacs-Kiskun | 3 = Baranya | 4 = Bekes | 5 = Borsod-Abauj-Zemplen | 6 = Csongrad | 7 = Fejer | 8 = Gyor-Moson-Sopron | 9 = Hajdu-Bihar | 10 = Heves | 11 = Jasz-Nagykun-Szolnok | 12 = Komarom-Esztergom | 13 = Nograd | 14 = Pest | 15 = Somogy | 16 = Szabolcs-Szatmar-Bereg | 17 = Tolna | 18 = Vas | 19 = Veszprem | 20 = Zala | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
71,REGION_IDN,Region Indonesia,wave-specific,numeric,1063,124848,2.0,33.0,,1 = Nanggroe Aceh Darussalam | 2 = North Sumatra | 3 = West Sumatra | 4 = Riau | 5 = Jambi | 6 = South Sumatra | 7 = Bengkulu | 8 = Lampung | 9 = Bangka Belitung Island | 10 = Riau Island | 11 = DKI Jakarta | 12 = West Java | 13 = Central Java | 14 = DI Yogjakarta | 15 = East Java | 16 = Banten | 17 = Bali | 18 = West Nusa Tenggara | 19 = East Nusa Tenggara | 20 = West Kalimantan | 21 = Central Kalimantan | 22 = South Kalimantan | 23 = East Kalimantan | 24 = North Sulawesi | 25 = Central Sulawesi | 26 = South Sulawesi | 27 = Southeast Sulawesi | 28 = Gorontalo | 29 = West Sulawesi | 30 = Maluku | 31 = North Maluku | 32 = Papua | 33 = West Papua | 34 = North Kalimantan | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
72,REGION_IND,Region India,wave-specific,numeric,3000,122911,1.0,32.0,,1 = Andhra Pradesh | 2 = Arunachal Pradesh | 3 = Assam | 4 = Bihar | 5 = Chandigarh | 6 = Chhattisgarh | 7 = Delhi | 8 = Goa | 9 = Gujarat | 10 = Haryana | 11 = Himachal Pradesh | 12 = Jammu and Kashmir | 13 = Jharkhand | 14 = Karnataka | 15 = Kerala | 16 = Madhya Pradesh | 17 = Maharashtra | 18 = Manipur | 19 = Meghalaya | 20 = Mizoram | 21 = Nagaland | 22 = Odisha (Orissa) | 23 = Pondicherry | 24 = Punjab | 25 = Rajasthan | 26 = Sikkim | 27 = Tamil Nadu | 28 = Tripura | 29 = Uttar Pradesh | 30 = Uttarakhand | 31 = West Bengal | 32 = Telangana | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
73,REGION_IRL,Region Ireland,wave-specific,numeric,1000,124911,1.0,99.0,,1 = Carlow | 2 = Cavan | 3 = Clare | 4 = Cork | 5 = Donegal | 6 = Dublin | 7 = Galway | 8 = Kerry | 9 = Kildare | 10 = Kilkenny | 11 = Laois | 12 = Leitrim | 13 = Limerick | 14 = Longford | 15 = Louth | 16 = Mayo | 17 = Meath | 18 = Monaghan | 19 = Offaly | 20 = Roscommon | 21 = Sligo | 22 = North Tipperary | 23 = South Tipperary | 24 = Waterford | 25 = Westmeath | 26 = Wexford | 27 = Wicklow | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
74,REGION_IRN,Region Iran,wave-specific,numeric,1011,124900,1.0,31.0,,1 = Alborz | 2 = Ardabil | 3 = East Azerbaijan | 4 = West Azerbaijan | 5 = Bushehr | 6 = Chahar Mahaal and Bakhtiari | 7 = Fars | 8 = Gilan | 9 = Golestan | 10 = Hamadan | 11 = Hormozgan | 12 = Ilam | 13 = Isfahan | 14 = Kerman | 15 = Kermanshah | 16 = North Khorasan | 17 = Razavi Khorasan | 18 = South Khorasan | 19 = Khuzestan | 20 = Kohgiluyeh and Boyer-Ahmad | 21 = Kurdistan | 22 = Lorestan | 23 = Markazi | 24 = Mazandaran | 25 = Qazvin | 26 = Qom | 27 = Semnan | 28 = Sistan and Baluchistan | 29 = Tehran | 30 = Yazd | 31 = Zanjan | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
75,REGION_ITA,Region Italy,wave-specific,numeric,1000,124911,1.0,20.0,,1 = Abruzzo | 2 = Aosta Valley | 3 = Apulia | 4 = Basilicata | 5 = Calabria | 6 = Campania | 7 = Emilia-Romagna | 8 = Friuli-Venezia Giulia | 9 = Lazio | 10 = Liguria | 11 = Lombardy | 12 = Marche | 13 = Molise | 14 = Piedmont | 15 = Sardinia | 16 = Sicily | 17 = Trentino-Alto Adige | 18 = Tuscany | 19 = Umbria | 20 = Veneto | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
76,REGION_KEN,Region Kenya,wave-specific,numeric,1003,124908,1.0,47.0,,1 = Baringo | 2 = Bomet | 3 = Bungoma | 4 = Busia | 5 = Elgeyo Marakwet | 6 = Embu | 7 = Garissa | 8 = Homa Bay | 9 = Isiolo | 10 = Kajiado | 11 = Kakamega | 12 = Kericho | 13 = Kiambu | 14 = Kilifi | 15 = Kirinyaga | 16 = Kisii | 17 = Kisumu | 18 = Kitui | 19 = Kwale | 20 = Laikipia | 21 = Lamu | 22 = Machakos | 23 = Makueni | 24 = Mandera | 25 = Marsabit | 26 = Meru | 27 = Migori | 28 = Mombasa | 29 = Murang a | 30 = Nairobi | 31 = Nakuru | 32 = Nandi | 33 = Narok | 34 = Nyamira | 35 = Nyandarua | 36 = Nyeri | 37 = Samburu | 38 = Siaya | 39 = Taita Taveta | 40 = Tana River | 41 = Tharaka Nithi | 42 = Trans Nzoia | 43 = Turkana | 44 = Uasin Gishu | 45 = Vihiga | 46 = Wajir | 47 = West Pokot | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
77,REGION_KGZ,Region Kyrgyzstan,wave-specific,numeric,1001,124910,1.0,9.0,,1 = Bishkek city | 2 = Chuiskaya oblast | 3 = Talasskaya oblast | 4 = Narynskaya oblast | 5 = Issyk-Kulskaya oblast | 6 = Osh city/Oshskaya oblast | 8 = Jalalabatskaya oblast | 9 = Batkenskaya oblast | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
78,REGION_KHM,Region Cambodia,wave-specific,numeric,1000,124911,1.0,25.0,,1 = Banteay Meanchey | 2 = Battambang | 3 = Kampong Cham | 4 = Kampong Chhnang | 5 = Kampong Speu | 6 = Kampong Thom | 7 = Kampot | 8 = Kandal | 9 = Koh Kong | 10 = Kep | 11 = Kratie | 12 = Mondulkiri | 13 = Oddar Meancheay | 14 = Pailin | 15 = Phnom Penh | 16 = Sihanoukville | 17 = Preah Vihear | 18 = Pursat | 19 = Prey Veng | 20 = Ratanakiri | 21 = Siem Reap | 22 = Stung Treng | 23 = Svay Rieng | 24 = Takeo | 25 = Tboung Khmum,As supplied in the source file for this wave.
79,REGION_KOS,Region Kosovo,wave-specific,numeric,1000,124911,1.0,37.0,,1 = Decan | 2 = Gjakove | 3 = Gllogoc | 4 = Gjilan | 5 = Dragash | 6 = Istog | 7 = Kacanik | 8 = Kline | 9 = Fushe Kosove | 10 = Kamenice | 11 = Mitrovice | 12 = Leposavic | 13 = Lipjan | 14 = Obilic | 15 = Rahovec | 16 = Peje | 17 = Podujeve | 18 = Prishtine | 19 = Prizren | 20 = Skenderaj | 21 = Shtime | 22 = Strpce | 23 = Suhareke | 24 = Ferizaj | 25 = Viti | 26 = Vushtrri | 27 = Zubin Potok | 28 = Zvecan | 29 = Malisheve | 30 = Han i Elezit | 31 = Gracanica | 32 = Junik | 33 = Klokot | 34 = Mamush | 35 = Partes | 36 = Ranilug | 37 = Mitrovice e Veriut | 38 = Novoberde,As supplied in the source file for this wave.
80,REGION_KWT,Region Kuwait,wave-specific,numeric,0,125911,,,,1 = Kuwait | 2 = Hawali | 3 = Furawania | 4 = Al Ahmadi | 5 = Al Juhraa | 6 = Grand Mubarrak | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
81,REGION_LAO,Region Laos,wave-specific,numeric,1000,124911,2.0,18.0,,1 = Attapu | 2 = Bokeo | 3 = Bolikhamxai | 4 = Champasak | 5 = Houaphan | 6 = Khammouan | 7 = Louang Namtha | 8 = Louangphabang | 9 = Oudomxai | 10 = Phongsali | 11 = Salavan | 12 = Savannakhet | 13 = Vientiane Prefecture with Vientiane Capital | 14 = Vientiane Province | 15 = Xaignabouli | 16 = Xaisomboun | 17 = Xekong | 18 = Xiangkhoang,As supplied in the source file for this wave.
82,REGION_LBR,Region Liberia,wave-specific,numeric,0,125911,,,,1 = Bomi | 2 = Bong | 3 = Gbarpolu | 4 = Grand Bassa | 5 = Grand Cape Mount | 6 = Grand Gedeh | 7 = Grand Kru | 8 = Lofa | 9 = Margibi | 10 = Maryland | 11 = Montserrado | 12 = Nimba | 13 = Rivercess | 14 = River Gee | 15 = Sinoe,As supplied in the source file for this wave.
83,REGION_LKA,Region Sri Lanka,wave-specific,numeric,1004,124907,1.0,9.0,,1 = Western | 2 = Central | 3 = Southern | 4 = Northern | 5 = Eastern | 6 = Northwest | 7 = North Central | 8 = Uva | 9 = Sabaragamuwa | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
84,REGION_LSO,Region Lesotho,wave-specific,numeric,0,125911,,,,1 = Berea | 2 = Butha-Buthe | 3 = Leribe | 4 = Mafeteng | 5 = Maseru | 6 = Mohale’s Hoek | 7 = Mokhotlong | 8 = Qacha’s Nek | 9 = Quthing | 10 = Thaba Tseka,As supplied in the source file for this wave.
85,REGION_LUX,Region Luxembourg,wave-specific,numeric,0,125911,,,,1 = Clervaux | 2 = Diekirch | 3 = Redange | 4 = Vianden | 5 = Wiltz | 6 = Echternach | 7 = Grevenmacher | 8 = Remich | 9 = Capellen | 10 = Esch-sur-Alzette | 11 = Luxembourg | 12 = Mersch | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
86,REGION_LYB,Region Libya,wave-specific,numeric,0,125911,,,,1 = Al-Kufrah | 2 = Benghazi | 3 = Tarabulus | 4 = Al-Butnan | 5 = Al-Jabal al-Akhdar | 6 = Al-Jifarah | 7 = Al-Marj | 8 = Al-Marqab | 9 = Al-Wahah | 10 = Az-Zawiyah | 11 = Darnah | 12 = Misratah | 13 = Al Jabal al Gharbi | 14 = Al Jufrah | 15 = An Nuqat al Khams | 16 = Ghat | 17 = Murzuq | 18 = Nalut | 19 = Sabha | 20 = Surt | 21 = Wadi al Hayat | 22 = Wadi ash Shati,As supplied in the source file for this wave.
87,REGION_MAR,Region Morocco,wave-specific,numeric,1002,124909,1.0,98.0,,1 = AOUSSERD | 2 = OUED ED-DAHAB | 3 = BOUJDOUR | 4 = LAAYOUNE | 5 = ASSA ZAG | 6 = ES SEMARA | 7 = GUELMIM | 8 = TAN TAN | 9 = TATA | 10 = AGADIR IDA OU TANAN | 11 = CHTOUKA AIT BAHA | 12 = INEZGANE AIT MELLOUL | 13 = OUARZAZATE | 14 = TAROUDANNT | 15 = TIZNIT | 16 = ZAGORA | 17 = KENITRA | 18 = SIDI KACEM | 19 = BENSLIMANE | 20 = KHOURIBGA | 21 = SETTAT | 22 = AL HAOUZ | 23 = CHICHAOUA | 24 = EL KELAA DES SRAGHNA | 25 = ESSAOUIRA | 26 = MARRAKECH | 27 = BERKANE | 28 = FIGUIG | 29 = JERADA | 30 = NADOR | 31 = OUJDA ANGAD | 32 = TAOURIRT | 33 = CASABLANCA | 34 = MEDIOUNA | 35 = MOHAMMEDIA | 36 = NOUACEUR | 37 = KHEMISSET | 38 = RABAT | 39 = SALE | 40 = SKHIRATE-TEMARA | 41 = EL JADIDA | 42 = SAFI | 43 = AZILAL | 44 = BENI MELLAL | 45 = MEKNES | 46 = EL HAJEB | 47 = ERRACHIDIA | 48 = IFRANE | 49 = KHENIFRA | 50 = BOULEMANE | 51 = FES | 52 = SEFROU | 53 = MOULAY YACOUB | 54 = AL HOCEIMA | 55 = TAOUNATE | 56 = TAZA | 57 = CHEFCHAOUEN | 58 = FAHS ANJRA | 59 = LARACHE | 60 = TANGER ASSILAH | 61 = TETOUAN | 62 = TINGHIR | 63 = BERRECHID | 64 = SIDI BENNOUR | 65 = YOUSSOUFIA | 66 = DRIOUCH | 67 = FQUIH BEN SALAH | 68 = OUEZZANE | 69 = SIDI IFNI | 70 = SIDI SLIMANE | 71 = REHAMNA | 72 = M DIQ-FNIDEQ | 73 = MIDELT | 74 = TARFAYA | 75 = GUERCIF | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
88,REGION_MDA,Region Moldova,wave-specific,numeric,1000,124911,1.0,34.0,,1 = Municipality Chisinau | 2 = Municipality Balti | 3 = County Anenii Noi | 4 = County Basarabeasca | 5 = County Briceni | 6 = County Cahul | 7 = County Cantemir | 8 = County Calarasi | 9 = County Causeni | 10 = County Cimislia | 11 = County Criuleni | 12 = County Donduseni | 13 = County Drochia | 14 = County Edinet | 15 = County Falesti | 16 = County Floresti | 17 = County Glodeni | 18 = County Hincesti | 19 = County Ialoveni | 20 = County Leova | 21 = County Nisporeni | 22 = County Ocnita | 23 = County Orhei | 24 = County Rezina | 25 = County Riscani | 26 = County Singerei | 27 = County Soroca | 28 = County Straseni | 29 = County Soldanesti | 30 = County Stefan Voda | 31 = County Taraclia | 32 = County Telenesti | 33 = County Ungheni | 34 = T.A.U. Gagauzia | 35 = County Dubasari | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
89,REGION_MDG,Region Madagascar,wave-specific,numeric,0,125911,,,,1 = Alaotra Mangoro | 2 = Amoron i Mania | 3 = Analamanga | 4 = Analanjirofo | 5 = Androy | 6 = Anosy | 7 = Atsimo Andrefana | 8 = Atsimo Atsinanana | 9 = Atsinanana | 10 = Betsiboka | 11 = Boeny | 12 = Bongolava | 13 = Diana | 14 = Haute Matsiatra | 15 = Ihorombe | 16 = Itasy | 17 = Melaky | 18 = Menabe | 19 = Sava | 20 = Sofia | 21 = Vakinankaratra | 22 = Vatovavy Fitovinany,As supplied in the source file for this wave.
90,REGION_MEX,Region Mexico,wave-specific,numeric,1000,124911,1.0,32.0,,1 = Aguascalientes | 2 = Baja California | 3 = Baja California Sur | 4 = Campeche | 5 = Chiapas | 6 = Chihuahua | 7 = Coahuila de Zaragoza | 8 = Colima | 9 = Distrito Federal/Ciudad de México | 10 = Durango | 11 = Guanajuato | 12 = Guerrero | 13 = Hidalgo | 14 = Jalisco | 15 = México | 16 = Michoacán de Ocampo | 17 = Morelos | 18 = Nayarit | 19 = Nuevo León | 20 = Oaxaca | 21 = Puebla | 22 = Querétaro Arteaga | 23 = Quintana Roo | 24 = San Luis Potosí | 25 = Sinaloa | 26 = Sonora | 27 = Tabasco | 28 = Tamaulipas | 29 = Tlaxcala | 30 = Veracruz | 31 = Yucatán | 32 = Zacatecas | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
91,REGION_MKD,Region Macedonia,wave-specific,numeric,1002,124909,1.0,8.0,,1 = Eastern | 2 = Northeastern | 3 = Pelagonia | 4 = Polog | 5 = Skopje | 6 = Southeastern | 7 = Southwestern | 8 = Vardar | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
92,REGION_MLI,Region Mali,wave-specific,numeric,1000,124911,22.0,50.0,,1 = Bandiagara | 2 = Bankass | 3 = Djenne | 4 = Douentza | 5 = Koro | 6 = Mopti | 7 = Tenenkou | 8 = Youwarou | 9 = Ansongo | 10 = Bourem | 11 = Gao | 12 = Menaka | 13 = Abeibara | 14 = Kidal | 15 = Tessalit | 16 = Tin-Essako | 17 = Dire | 18 = Goundam | 19 = Gourma-Rharous | 20 = Niafunke | 21 = Tombouctou | 22 = Bla | 23 = Baroueli | 24 = Macina | 25 = Niono | 26 = Segou | 27 = San | 28 = Tominian | 29 = Bougouni | 30 = Kolondieba | 31 = Kadiolo | 32 = Koutiala | 33 = Sikasso | 34 = Yanfolila | 35 = Yorosso | 36 = Bamako | 37 = Banamba | 38 = Dioila | 39 = Kangaba | 40 = Koulikoro | 41 = Kolokani | 42 = Kati | 43 = Nara | 44 = Bafoulabe | 45 = Diema | 46 = Kita | 47 = Kenieba | 48 = Kayes | 49 = Nioro du Sahel | 50 = Yelimane | 51 = Foum Alba | 52 = Achouratt | 53 = Al-Ourche | 54 = Boudje-Beha | 55 = Menaka | 56 = Anderamboukane | 57 = Inekar | 58 = Tidermene | 59 = Araouane | 60 = Taoudenit | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
93,REGION_MLW,Region Malawi,wave-specific,numeric,0,125911,,,,1 = Dedza | 2 = Dowa | 3 = Kasungu | 4 = Lilongwe | 5 = Mchinji | 6 = Nkhotakota | 7 = Ntcheu | 8 = Ntchisi | 9 = Salima | 10 = Chitipa | 11 = Karonga | 12 = Likoma | 13 = Mzimba | 14 = Nkhata Bay | 15 = Rumphi | 16 = Balaka | 17 = Blantyre | 18 = Chikwawa | 19 = Chiradzulu | 20 = Machinga | 21 = Mangochi | 22 = Mulanje | 23 = Mwanza | 24 = Nsanje | 25 = Thyolo | 26 = Phalombe | 27 = Zomba | 28 = Neno (Mwanza),As supplied in the source file for this wave.
94,REGION_MNE,Region Montenegro,wave-specific,numeric,0,125911,,,,1 = Andrijevica | 2 = Bar | 3 = Berane | 4 = Bijelo Polje | 5 = Budva | 6 = Cetinje | 7 = Danilovgrad | 8 = Herceg Novi | 9 = Kolasin | 10 = Kotor | 11 = Mojkovac | 12 = Niksic | 13 = Plav | 14 = Pluzine | 15 = Pljevlja | 16 = Podgorica | 17 = Rozaje | 18 = Savnik | 19 = Tivat | 20 = Ulcinj | 21 = Zabljak | 22 = Petnjica | 23 = Gusinje | 24 = Tuzi | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
95,REGION_MNG,Region Mongolia,wave-specific,numeric,1000,124911,2.0,22.0,,1 = Arkhangai | 2 = Bayan-Olgii | 3 = Bayankhongor | 4 = Bulgan | 5 = Govi-Altai | 6 = Dornogovi | 7 = Dornod | 8 = Dundgovi | 9 = Zavkhan | 10 = Ovorkhangai | 11 = Omnogovi | 12 = Sukhbaatar | 13 = Selenge | 14 = Tov | 15 = Uvs | 16 = Khovd | 17 = Khovsgol | 18 = Khentii | 19 = Darkhan-Uul | 20 = Orkhon | 21 = Govisumber | 22 = Ulaanbaatar | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
96,REGION_MOZ,Region Mozambique,wave-specific,numeric,1000,124911,2.0,11.0,,1 = Cabo Delgado | 2 = Gaza | 3 = Inhambane | 4 = Manica | 5 = Maputo City | 6 = Nampula | 7 = Niassa | 8 = Sofala | 9 = Tete | 10 = Zambezia | 11 = Maputo Province,As supplied in the source file for this wave.
97,REGION_MRT,Region Mauritania,wave-specific,numeric,0,125911,,,,1 = Adrar | 2 = Assaba | 3 = Brakna | 4 = Dakhlet Nouadhibou | 5 = Gorgol | 6 = Guidimagha | 7 = Hodh Ech Chargui | 8 = Hodh El Gharbi | 9 = Inchiri | 10 = Nouakchott | 11 = Tagant | 12 = Tiris Zemmour | 13 = Trarza,As supplied in the source file for this wave.
98,REGION_MUS,Region Mauritius,wave-specific,numeric,1000,124911,1.0,10.0,,1 = Black River | 2 = Flacq | 3 = Grand Port | 4 = Moka | 5 = Pamplemousses | 6 = Plain Wilhems | 7 = Port Louis | 8 = Riviere Du Rempart | 9 = Savannes | 10 = Rodrigues | 9998 = (DK) | 9999 = (Refused),As supplied in the source file for this wave.
99,REGION_NAM,Region Namibia,wave-specific,numeric,1004,124907,1.0,14.0,,1 = Caprivi (Zambezi) Region | 2 = Erongo Region | 3 = Hardap Region | 4 = Karas Region | 5 = Kavango East Region | 6 = Kavango West Region | 7 = Khomas Region | 8 = Kunene Region | 9 = Ohangwena Region | 10 = Omaheke Region | 11 = Omusati Region | 12 = Oshana Region | 13 = Oshikoto Region | 14 = Otjozondjupa Region | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
100,REGION_NGA,Region Nigeria,wave-specific,numeric,1000,124911,1.0,37.0,,1 = Abia | 2 = Abuja | 3 = Adamawa | 4 = Akwa Ibom | 5 = Ananmbra | 6 = Bauchi | 7 = Bayelsa | 8 = Benue | 9 = Borno | 10 = Cross-River | 11 = Delta | 12 = Eboyin | 13 = Edo | 14 = Ekiti | 15 = Enugu | 16 = Gombe | 17 = Imo | 18 = Jigawa | 19 = Kaduna | 20 = Kano | 21 = Katsina | 22 = Kebbi | 23 = Kogi | 24 = Kwara | 25 = Lagos | 26 = Nassarawa | 27 = Niger | 28 = Ogun | 29 = Ondo | 30 = Osun | 31 = Oyo | 32 = Plateau | 33 = Rivers | 34 = Sokoto | 35 = Taraba | 36 = Yobe | 37 = Zamfara | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
101,REGION_NIC,Region Nicaragua,wave-specific,numeric,1010,124901,1.0,17.0,,1 = Boaco | 2 = Carazo (Jinotepe) | 3 = Chinandega | 4 = Chontales (Juigalpa) | 5 = Estelí | 6 = Granada | 7 = Jinotega | 8 = León | 9 = Madriz | 10 = Managua | 11 = Masaya | 12 = Matagalpa | 13 = Nueva Segovia (Ocotal) | 14 = Rivas | 15 = Rio San Juan (San Carlos) | 16 = RAAN | 17 = RAAS | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
102,REGION_NPL,Region Nepal,wave-specific,numeric,1000,124911,1.0,15.0,,1 = Kathmandu | 2 = Rest of Bagmati | 3 = Bheri | 4 = Dhawalagiri | 5 = Gandaki | 6 = Janakpur | 7 = Karnali | 8 = Kosi | 9 = Lumbini | 10 = Mahakali | 11 = Mechi | 12 = Narayani | 13 = Rapti | 14 = Sagarmatha | 15 = Seti,As supplied in the source file for this wave.
103,REGION_NZL,Region New Zealand,wave-specific,numeric,1000,124911,1.0,16.0,,1 = Northland | 2 = Auckland | 3 = Waikato | 4 = Bay of Plenty | 5 = East Cape | 6 = Hawkes Bay | 7 = Taranaki | 8 = Manawatu-Wanganui | 9 = Wellington | 10 = Tasman | 11 = Nelson | 12 = Marlborough | 13 = West Coast | 14 = Canterbury | 15 = Otago | 16 = Southland | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
104,REGION_PAK,Region Pakistan,wave-specific,numeric,1000,124911,1.0,8.0,,1 = Sindh | 2 = Punjab | 3 = NWFP (Khyber-Pakhtunkhwa) | 4 = Baluchistan | 5 = AJK (Azad Kashmir) | 6 = Federally Administered Tribal Areas (FATA) | 7 = Gilgit-Baltistan (Northern Areas) | 8 = Islamabad,As supplied in the source file for this wave.
105,REGION_PAN,Region Panama,wave-specific,numeric,1003,124908,1.0,13.0,,1 = Bocas del Toro | 2 = Chiriquí | 3 = Coclé | 4 = Colon | 5 = Darién | 6 = Herrera | 7 = Los Santos | 8 = Panamá | 9 = Panamá West | 10 = Veraguas | 11 = Ngobe Bugle | 12 = Emberá | 13 = Guna Yala,As supplied in the source file for this wave.
106,REGION_PER,Region Peru,wave-specific,numeric,1000,124911,1.0,25.0,,1 = AMAZONAS | 2 = ANCASH | 3 = APURIMAC | 4 = AREQUIPA | 5 = AYACUCHO | 6 = CAJAMARCA | 7 = CUSCO | 8 = HUANCAVELICA | 9 = HUANUCO | 10 = ICA | 11 = JUNÍN | 12 = LA LIBERTAD | 13 = LAMBAYEQUE | 14 = LIMA | 15 = LORETO | 17 = MOQUEGUA | 18 = PASCO | 19 = PIURA | 20 = PUNO | 21 = SAN MARTÍN | 22 = TACNA | 23 = TUMBES | 24 = UCAYALI | 25 = MADRE DE DIOS | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
107,REGION_POL,Region Poland,wave-specific,numeric,1002,124909,1.0,16.0,,1 = Lodz Voivodeship | 2 = Masovian Voivodeship | 3 = Lesser Poland Voivodeship | 4 = Silesian Voivodeship | 5 = Lublin Voivodeship | 6 = Subcarpathian Voivodeship | 7 = Swietokrzyskie Voivodeship | 8 = Podlaskie Voivodeship | 9 = Greater Poland Voivodeship | 10 = West Pomeranian Voivodeship | 11 = Lubusz Voivodeship | 12 = Lower Silesian Voivodeship | 13 = Opole Voivodeship | 14 = Kuyavian-Pomeranian Voivodeship | 15 = Warmian-Masurian Voivodeship | 16 = Pomeranian Voivodeship | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
108,REGION_PRT,Region Portugal,wave-specific,numeric,1000,124911,1.0,99.0,,1 = Aveiro | 2 = Azores | 3 = Beja | 4 = Braga | 5 = Braganca | 6 = Castelo Branco | 7 = Coimbra | 8 = Evora | 9 = Faro | 10 = Guarda | 11 = Leiria | 12 = Lisboa | 13 = Madeira | 14 = Portalegre | 15 = Porto | 16 = Santarem | 17 = Setubal | 18 = Viana do Castelo | 19 = Vila Real | 20 = Viseu | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
109,REGION_PRY,Region Paraguay,wave-specific,numeric,1001,124910,0.0,16.0,,0 = Asunción (Distrito Capital) | 1 = Concepción | 2 = San Pedro | 3 = Cordillera | 4 = Guaira | 5 = Caaguazu | 6 = Caazapa | 7 = Itapua | 8 = Misiones | 9 = Paraguari | 10 = Alto Parana | 11 = Central | 12 = Neembucu | 13 = Amambay | 14 = Canindeyu | 15 = Pte. Hayes | 16 = Boqueron | 17 = Alto Paraguay | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
110,REGION_PSE,Region Palestine,wave-specific,numeric,0,125911,,,,1 = Jenin | 2 = Tubas | 3 = Qalqilia | 4 = Tulkarem | 5 = Nablus | 6 = Salfit | 7 = Ramallah & al-Bireh | 8 = Jerusalem | 9 = Jericho | 10 = Bethlehem | 11 = Hebron | 12 = Gaza | 13 = Khan Younis | 14 = Rafah | 15 = Gaza North | 16 = Der al-Balah,As supplied in the source file for this wave.
111,REGION_ROU,Region Romania,wave-specific,numeric,1001,124910,11.0,99.0,,11 = Bacau | 12 = Botosani | 13 = Iasi | 14 = Neamt | 15 = Suceava | 16 = Vaslui | 21 = Braila | 22 = Buzau | 23 = Constanta | 24 = Galati | 25 = Tulcea | 26 = Vrancea | 31 = Arges | 32 = Calarasi | 33 = Dambovita | 34 = Giurgiu | 35 = Ialomita | 36 = Prahova | 37 = Teleorman | 41 = Dolj | 42 = Gorj | 43 = Mehedinti | 44 = Olt | 45 = Valcea | 51 = Arad | 52 = Caras-Severin | 53 = Hunedoara | 54 = Timis | 61 = Bihor | 62 = Bistrita-Nasaud | 63 = Cluj | 64 = Maramures | 65 = Satu Mare | 66 = Salaj | 71 = Alba | 72 = Brasov | 73 = Covasna | 74 = Harghita | 75 = Mures | 76 = Sibiu | 81 = Bucuresti | 82 = Ilfov | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
