finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C4_10_more_not_southeastern_asia,11,Chart 10,"Preferred destination region: % Southeast Asia, financially more resilient, climate not a threat",11,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_less_not_northern_america,11,Chart 10,"Preferred destination region: % Northern America, financially less resilient, climate not a threat",16,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_less_threat_northern_america,11,Chart 10,"Preferred destination region: % Northern America, financially less resilient, climate a threat",29,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_more_not_northern_america,11,Chart 10,"Preferred destination region: % Northern America, financially more resilient, climate not a threat",16,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_more_threat_northern_america,11,Chart 10,"Preferred destination region: % Northern America, financially more resilient, climate a threat",26,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2). Read from the chart: ribbons are coloured by climate concern and ordered by group along each destination arc. The text (X73) gives 16% for this group."
C4_10_more_threat_anz,11,Chart 10,"Preferred destination region: % Australia & New Zealand, financially more resilient, climate a threat",12,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_less_not_nw_europe,11,Chart 10,"Preferred destination region: % Northern/Western Europe, financially less resilient, climate not a threat",20,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_less_threat_nw_europe,11,Chart 10,"Preferred destination region: % Northern/Western Europe, financially less resilient, climate a threat",16,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_more_not_nw_europe,11,Chart 10,"Preferred destination region: % Northern/Western Europe, financially more resilient, climate not a threat",16,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_more_threat_nw_europe,11,Chart 10,"Preferred destination region: % Northern/Western Europe, financially more resilient, climate a threat",24,pct,,chart,Y,WP1325; WP3120,"Share of those who would like to migrate naming a destination in each region (destination country, Gallup WP3120, mapped to GlobalRegion); 2021 and 2023 pooled, PROJWT. 'Threat' is very or somewhat serious (WP20719 = 1, 2), 'not' is not a threat at all (3). 'Less' is less than a month (WP22228 = 1), 'more' is a month or more (2)."
C4_10_chi2,11,Chart 10,"Chi-square, destination region (10 categories) by the four groups (footnote 1)",204.8,chi2,5,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
C4_10_df,11,Chart 10,Degrees of freedom of the chi-square test (footnote 1),27,count,0,chart,Y,WP1325; WP3120,(4 groups - 1) x (10 destination categories - 1).
C4_10_cramers_v,11,Chart 10,"Cramer's V, destination region by the four groups (footnote 1)",0.09,v,0.01,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
C4_10_resid_less_not_middle_east,11,Chart 10,"Standardised residual, Middle East, financially less resilient, not a threat (footnote 2)",9.7,residual,0.5,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
C4_10_resid_more_threat_nw_europe,11,Chart 10,"Standardised residual, Northern/Western Europe, financially more resilient, a threat (footnote 3)",4.41,residual,0.5,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
C4_10_resid_more_threat_anz,11,Chart 10,"Standardised residual, Australia & New Zealand, financially more resilient, a threat (footnote 4)",2.98,residual,0.5,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
C4_10_resid_more_threat_middle_east,11,Chart 10,"Standardised residual, Middle East, financially more resilient, a threat (footnote 5)",-7.11,residual,0.5,chart,Y,WP1325; WP3120,"Pearson chi-square on the destination-region table, with PROJWT rescaled to the sample size; standardised residuals are adjusted residuals (see README)."
X62,11,4. Where people want to go,"Preferred destination region: % Middle East, financially less resilient, climate not a threat",25,pct,,text,Y,WP1325; WP3120,
X63,11,4. Where people want to go,"Preferred destination region: % Southeast Asia, financially less resilient, climate not a threat",14,pct,,text,Y,WP1325; WP3120,
X64,11,4. Where people want to go,"Preferred destination region: % Middle East, financially less resilient, climate a threat",16,pct,,text,Y,WP1325; WP3120,
X65,11,4. Where people want to go,"Preferred destination region: % Southeast Asia, financially less resilient, climate a threat",3,pct,,text,Y,WP1325; WP3120,
X66,11,4. Where people want to go,"Preferred destination region: % Northern America, financially less resilient, climate not a threat",16,pct,,text,Y,WP1325; WP3120,
X67,11,4. Where people want to go,"Preferred destination region: % Northern America, financially less resilient, climate a threat",29,pct,,text,Y,WP1325; WP3120,
X68,11,4. Where people want to go,"Preferred destination region: Northern America, financially less resilient: threat minus not a threat (pp)",13,pp,,text,Y,WP1325; WP3120,
X69,11,4. Where people want to go,"Preferred destination region: % Northern/Western Europe, financially less resilient, climate not a threat",20,pct,,text,Y,WP1325; WP3120,
X70,11,4. Where people want to go,"Preferred destination region: % Northern/Western Europe, financially less resilient, climate a threat",16,pct,,text,Y,WP1325; WP3120,
X71,11,4. Where people want to go,"Preferred destination region: % Northern/Western Europe, financially more resilient, climate not a threat",16,pct,,text,Y,WP1325; WP3120,
X72,11,4. Where people want to go,"Preferred destination region: % Northern/Western Europe, financially more resilient, climate a threat",24,pct,,text,Y,WP1325; WP3120,
X73,11,4. Where people want to go,"Preferred destination region: % Northern America, financially more resilient, climate a threat",16,pct,,text,Y,WP1325; WP3120,"'North America holds steady, preferred by 16% of both groups'; Chart 10 prints 26% for this group."
X74,11,4. Where people want to go,"Preferred destination region: % Northern America, financially more resilient, climate not a threat",16,pct,,text,Y,WP1325; WP3120,
X75,11,4. Where people want to go,"Preferred destination region: % Australia & New Zealand, financially more resilient, climate not a threat",2,pct,,text,Y,WP1325; WP3120,
X76,11,4. Where people want to go,"Preferred destination region: % Australia & New Zealand, financially more resilient, climate a threat",12,pct,,text,Y,WP1325; WP3120,
X77,11,4. Where people want to go,"Preferred destination region: % Middle East, financially more resilient, climate not a threat",21,pct,,text,Y,WP1325; WP3120,
X78,11,4. Where people want to go,"Preferred destination region: % Middle East, financially more resilient, climate a threat",12,pct,,text,Y,WP1325; WP3120,
X79,11,4. Where people want to go,"Preferred destination region: % Southeast Asia, financially more resilient, climate not a threat",11,pct,,text,Y,WP1325; WP3120,
X80,11,4. Where people want to go,"Preferred destination region: % Southeast Asia, financially more resilient, climate a threat",4,pct,,text,Y,WP1325; WP3120,
C5_11a_very,13,Chart 11a,"ND-GAIN score gap (destination minus origin), climate change a very serious threat",17.7,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_11a_not,13,Chart 11a,"ND-GAIN score gap (destination minus origin), climate change not a threat",17.2,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_11b_readiness_very,13,Chart 11b,"ND-GAIN readiness gap (destination minus origin), climate change a very serious threat",0.22,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_11b_readiness_not,13,Chart 11b,"ND-GAIN readiness gap (destination minus origin), climate change not a threat",0.23,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_11b_vulnerability_very,13,Chart 11b,"ND-GAIN vulnerability gap (destination minus origin), climate change a very serious threat",-0.13,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_11b_vulnerability_not,13,Chart 11b,"ND-GAIN vulnerability gap (destination minus origin), climate change not a threat",-0.12,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
X81,13,5. Seeking safety,"ND-GAIN score gap (destination minus origin), climate change a very serious threat",17.7,mean,0.5,text,Y,WP1325; WP3120,
X82,13,5. Seeking safety,"ND-GAIN score gap (destination minus origin), climate change not a threat",17.2,mean,0.5,text,Y,WP1325; WP3120,
X83,13,5. Seeking safety,"ND-GAIN score gap (destination minus origin): difference, very serious minus not a threat ('just 0.5 points')",0.5,mean,0.3,text,Y,WP1325; WP3120,
X84,13,5. Seeking safety,"ND-GAIN score gap (destination minus origin): regression coefficient, not a threat (reference: very serious) (footnote i)",-0.53,coef,0.3,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X85,13,5. Seeking safety,p-value of X84 (footnote i),0.591,p,0.05,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X86,13,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), climate change a very serious threat",0.22,mean,0.01,text,Y,WP1325; WP3120,
X87,13,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), climate change not a threat",0.23,mean,0.01,text,Y,WP1325; WP3120,
X88,13,5. Seeking safety,"ND-GAIN vulnerability gap (destination minus origin), climate change a very serious threat",-0.13,mean,0.01,text,Y,WP1325; WP3120,
X89,13,5. Seeking safety,"ND-GAIN vulnerability gap (destination minus origin), climate change not a threat",-0.12,mean,0.01,text,Y,WP1325; WP3120,
C5_12a_less,14,Chart 12a,"ND-GAIN score gap (destination minus origin), household could cope less than a month",19.0,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_12a_more,14,Chart 12a,"ND-GAIN score gap (destination minus origin), household could cope a month or more",16.2,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_12a_p,14,Chart 12a,p-value of the difference between the two groups (chart note),0.002,p,0.01,chart,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
C5_12b_readiness_less,14,Chart 12b,"ND-GAIN readiness gap (destination minus origin), less than a month",0.24,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_12b_readiness_more,14,Chart 12b,"ND-GAIN readiness gap (destination minus origin), a month or more",0.21,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_12b_vulnerability_less,14,Chart 12b,"ND-GAIN vulnerability gap (destination minus origin), less than a month",-0.14,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_12b_vulnerability_more,14,Chart 12b,"ND-GAIN vulnerability gap (destination minus origin), a month or more",-0.12,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
X90,14,5. Seeking safety,"ND-GAIN score gap (destination minus origin), household could cope less than a month",19.0,mean,0.5,text,Y,WP1325; WP3120,
X91,14,5. Seeking safety,"ND-GAIN score gap (destination minus origin), household could cope a month or more",16.2,mean,0.5,text,Y,WP1325; WP3120,
X92,14,5. Seeking safety,"ND-GAIN score gap (destination minus origin): difference, less than a month minus a month or more",2.8,mean,0.3,text,Y,WP1325; WP3120,
X93,"12, 14",5. Seeking safety,"ND-GAIN score gap (destination minus origin): regression coefficient, a month or more (reference: less than a month) (footnote i; also the example on page 12)",-2.83,coef,0.3,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X94,14,5. Seeking safety,p-value of X93 (footnote i),0.002,p,0.01,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X95,14,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), less than a month",0.24,mean,0.01,text,Y,WP1325; WP3120,
X96,14,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), a month or more",0.21,mean,0.01,text,Y,WP1325; WP3120,
X97,14,5. Seeking safety,"ND-GAIN vulnerability gap (destination minus origin), less than a month",-0.14,mean,0.01,text,Y,WP1325; WP3120,
X98,14,5. Seeking safety,"ND-GAIN vulnerability gap (destination minus origin), a month or more",-0.12,mean,0.01,text,Y,WP1325; WP3120,
C5_13a_very_less,15,Chart 13a,"ND-GAIN score gap (destination minus origin), very serious threat, less than a month",19.1,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13a_very_more,15,Chart 13a,"ND-GAIN score gap (destination minus origin), very serious threat, a month or more",16.4,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13a_not_less,15,Chart 13a,"ND-GAIN score gap (destination minus origin), not a threat, less than a month",18.7,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13a_not_more,15,Chart 13a,"ND-GAIN score gap (destination minus origin), not a threat, a month or more",15.3,mean,0.5,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_readiness_very_less,15,Chart 13b,"ND-GAIN readiness gap (destination minus origin), very serious threat, less than a month",0.24,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_vulnerability_very_less,15,Chart 13b,"ND-GAIN vulnerability gap (destination minus origin), very serious threat, less than a month",-0.14,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_readiness_very_more,15,Chart 13b,"ND-GAIN readiness gap (destination minus origin), very serious threat, a month or more",0.21,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_vulnerability_very_more,15,Chart 13b,"ND-GAIN vulnerability gap (destination minus origin), very serious threat, a month or more",-0.12,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_readiness_not_less,15,Chart 13b,"ND-GAIN readiness gap (destination minus origin), not a threat, less than a month",0.25,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_vulnerability_not_less,15,Chart 13b,"ND-GAIN vulnerability gap (destination minus origin), not a threat, less than a month",-0.12,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_readiness_not_more,15,Chart 13b,"ND-GAIN readiness gap (destination minus origin), not a threat, a month or more",0.2,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
C5_13b_vulnerability_not_more,15,Chart 13b,"ND-GAIN vulnerability gap (destination minus origin), not a threat, a month or more",-0.11,mean,0.01,chart,Y,WP1325; WP3120,"ND-GAIN (2024 release, 2022 scores) of the preferred destination minus that of the respondent's country, PROJWT-weighted mean; 2021 and 2023 pooled (see README)."
X99,15,5. Seeking safety,"ND-GAIN score gap (destination minus origin), very serious threat and less than a month",19.1,mean,0.5,text,Y,WP1325; WP3120,
X100,15,5. Seeking safety,"ND-GAIN score gap (destination minus origin), not a threat and a month or more",15.3,mean,0.5,text,Y,WP1325; WP3120,
X101,15,5. Seeking safety,"ND-GAIN score gap (destination minus origin): interaction coefficient, not a threat x a month or more (footnote i)",-0.63,coef,0.3,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X102,15,5. Seeking safety,p-value of X101 (footnote i),0.746,p,0.05,text,Y,WP1325; WP3120,"Survey-weighted linear regression (PROJWT, sandwich standard errors) of the ND-GAIN gap; see README for the specification."
X103,15,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), very serious threat and less than a month",0.24,mean,0.01,text,Y,WP1325; WP3120,
X104,15,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), not a threat and less than a month",0.25,mean,0.01,text,Y,WP1325; WP3120,
X105,15,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), very serious threat and a month or more",0.21,mean,0.01,text,Y,WP1325; WP3120,
X106,15,5. Seeking safety,"ND-GAIN readiness gap (destination minus origin), not a threat and a month or more",0.2,mean,0.01,text,Y,WP1325; WP3120,
X107,15,5. Seeking safety,ND-GAIN readiness gap (destination minus origin): group with the largest readiness gap of the four,not_less,text,,text,Y,WP1325; WP3120,'The unconcerned-but-precarious group shows the largest readiness ambition'.
X108,15,5. Seeking safety,"ND-GAIN vulnerability gap (destination minus origin), very serious threat and less than a month",-0.14,mean,0.01,text,Y,WP1325; WP3120,
X109,15,5. Seeking safety,ND-GAIN vulnerability gap (destination minus origin): highest of the other three groups ('between -0.11 and -0.12'),-0.11,mean,0.01,text,Y,WP1325; WP3120,
X110,15,5. Seeking safety,ND-GAIN vulnerability gap (destination minus origin): lowest of the other three groups ('between -0.11 and -0.12'),-0.12,mean,0.01,text,Y,WP1325; WP3120,
X111,16,5. Seeking safety,"ND-GAIN score gap (destination minus origin): regression coefficient, lower-middle-income origin (reference: low income) ('7.5 point lower')",-7.5,coef,0.5,text,Y,WP1325; WP3120,"Survey-weighted regression with income group x climate concern (very serious vs not a threat), income quintile and financial resilience; the text coefficients are read as those of this model (see README)."
X112,16,5. Seeking safety,"ND-GAIN score gap (destination minus origin): regression coefficient, upper-middle-income origin (reference: low income) ('11.9 point lower')",-11.9,coef,0.5,text,Y,WP1325; WP3120,"Survey-weighted regression with income group x climate concern (very serious vs not a threat), income quintile and financial resilience; the text coefficients are read as those of this model (see README)."
X113,16,5. Seeking safety,"ND-GAIN score gap (destination minus origin): regression coefficient, high-income origin (reference: low income) ('20.2 point lower')",-20.2,coef,0.5,text,Y,WP1325; WP3120,"Survey-weighted regression with income group x climate concern (very serious vs not a threat), income quintile and financial resilience; the text coefficients are read as those of this model (see README)."
X114,16,5. Seeking safety,"ND-GAIN score gap (destination minus origin): upper-middle-income origin, very serious threat vs not a threat (footnote iv)",-4.97,coef,0.5,text,Y,WP1325; WP3120,"Survey-weighted regression with income group x climate concern (very serious vs not a threat), income quintile and financial resilience; the text coefficients are read as those of this model (see README). Read as the upper-middle x very serious interaction."
X115,16,5. Seeking safety,p-value of X114 (footnote iv),0.005,p,0.01,text,Y,WP1325; WP3120,"Survey-weighted regression with income group x climate concern (very serious vs not a threat), income quintile and financial resilience; the text coefficients are read as those of this model (see README)."
