finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
X62,12,Chapter 2,"Road-related accidents named as the greatest risk, among those with traffic harm experience 'yes, know someone who has experienced'",18,pct,,text,N,,
X63,12,Chapter 2,"Road-related accidents named as the greatest risk, among those with traffic harm experience 'yes, personally experienced'",25,pct,,text,N,,
X64,12,Chapter 2,"Road-related accidents named as the greatest risk, among those with traffic harm experience 'both'",14,pct,,text,N,,
C2_8_none,12,Chart 2.8,"Road-related accidents named as the greatest risk, by experience of traffic harm: % no experience",14,pct,,chart,N,,
C2_8_know,12,Chart 2.8,"Road-related accidents named as the greatest risk, by experience of traffic harm: % yes, know someone who has experienced",18,pct,,chart,N,,
C2_8_personal,12,Chart 2.8,"Road-related accidents named as the greatest risk, by experience of traffic harm: % yes, personally experienced",25,pct,,chart,N,,
C2_8_both,12,Chart 2.8,"Road-related accidents named as the greatest risk, by experience of traffic harm: % both",14,pct,,chart,N,,
C2_9_none,13,Chart 2.9,"Climate change/severe weather named as the greatest risk, by experience of severe weather harm: % no experience",4,pct,,chart,N,,
C2_9_know,13,Chart 2.9,"Climate change/severe weather named as the greatest risk, by experience of severe weather harm: % yes, know someone who has experienced",10,pct,,chart,N,,
C2_9_personal,13,Chart 2.9,"Climate change/severe weather named as the greatest risk, by experience of severe weather harm: % yes, personally experienced",9,pct,,chart,N,,
C2_9_both,13,Chart 2.9,"Climate change/severe weather named as the greatest risk, by experience of severe weather harm: % both",17,pct,,chart,N,,
C2_10_none,13,Chart 2.10,"Crime/violence named as the greatest risk, by experience of violent crime harm: % no experience",11,pct,,chart,N,,
C2_10_know,13,Chart 2.10,"Crime/violence named as the greatest risk, by experience of violent crime harm: % yes, know someone who has experienced",18,pct,,chart,N,,
C2_10_personal,13,Chart 2.10,"Crime/violence named as the greatest risk, by experience of violent crime harm: % yes, personally experienced",18,pct,,chart,N,,
C2_10_both,13,Chart 2.10,"Crime/violence named as the greatest risk, by experience of violent crime harm: % both",13,pct,,chart,N,,
X65,13,Chapter 2,"Severe weather named as the greatest risk, among those with severe weather harm experience 'no experience'",4,pct,,text,N,,
X66,13,Chapter 2,"Severe weather named as the greatest risk, among those with severe weather harm experience 'yes, know someone who has experienced'",10,pct,,text,N,,
X67,13,Chapter 2,"Severe weather named as the greatest risk, among those with severe weather harm experience 'yes, personally experienced'",9,pct,,text,N,,
X68,13,Chapter 2,"Severe weather named as the greatest risk, among those with severe weather harm experience 'both'",17,pct,,text,N,,
X69,15,Chart 2.11,Correlation across countries: % satisfied with roads and highways vs % worried about traffic accidents (R),-0.47,correlation,0.05,text,Y,GWP_ROADS_SATISFACTION,"Chart 2.11 footnote i. Pearson correlation of country figures, 2023."
X70,15,Chart 2.11,Correlation across countries: % satisfied with roads and highways vs % personally harmed in traffic accidents (R),-0.14,correlation,0.05,text,Y,GWP_ROADS_SATISFACTION,Chart 2.11 footnote ii.
X71,17,Chapter 3,"Experienced a disaster in the past five years, 2021",27,pct,,text,N,,
X72,17,Chapter 3,"Experienced a disaster in the past five years, 2023",30,pct,,text,N,,
X73,17,Chapter 3,"Experienced a flood/heavy rain disaster in the past five years (% of all adults), 2021",10,pct,,text,N,,
X74,17,Chapter 3,"Experienced a flood/heavy rain disaster in the past five years (% of all adults), 2023",13,pct,,text,N,,
X75,17,Chapter 3,"Climate change a very serious threat, 2019",41,pct,,text,N,,
X76,17,Chapter 3,"Climate change a somewhat serious threat, 2019",28,pct,,text,N,,
X77,17,Chapter 3,"Climate change not a threat at all, 2019",13,pct,,text,N,,
X78,17,Chapter 3,"Climate change: don't know, 2019",18,pct,,text,N,,"Don't know and refused, as in Chart 3.2."
X79,17,Chapter 3,"Decrease (pp) in 'very serious threat', 2021 to 2023 ('dipped by two percentage points')",2,pp,,text,N,,
X80,17,Chapter 3,"Climate change a very serious threat, 2021",41,pct,,text,N,,
X81,17,Chapter 3,"Climate change a very serious threat, 2023",39,pct,,text,N,,
X82,17,Chapter 3,"Increase (pp) in 'somewhat serious threat', 2021 to 2023",7,pp,,text,N,,
X83,17,Chapter 3,"Climate change a somewhat serious threat, 2021",26,pct,,text,N,,
X84,17,Chapter 3,"Climate change a somewhat serious threat, 2023",33,pct,,text,N,,
X85,17,Chapter 3,"Increase (pp) in very or somewhat serious threat, 2021 to 2023",5,pp,,text,N,,
X86,17,Chapter 3,"Climate change a very or somewhat serious threat, 2021",67,pct,,text,N,,
X87,17,Chapter 3,"Climate change a very or somewhat serious threat, 2019",69,pct,,text,N,,
X88,17,Chapter 3,"Increase (pp) in 'not a threat at all', 2021 to 2023",2,pp,,text,N,,
X89,17,Chapter 3,"Climate change not a threat at all, 2023",16,pct,,text,N,,
X90,17,Chapter 3,"Climate change: don't know, 2023",12,pct,,text,N,,"Don't know and refused, as in Chart 3.2."
X91,17,Chapter 3,"Decrease (pp) in don't know, 2021 to 2023",7,pp,,text,N,,
X92,17,Chapter 3,"Climate change: don't know, 2021",19,pct,,text,N,,"Don't know and refused, as in Chart 3.2."
C3_2_very_2019,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2019: % very",41,pct,,chart,N,,
C3_2_somewhat_2019,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2019: % somewhat",28,pct,,chart,N,,
C3_2_not_2019,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2019: % not",13,pct,,chart,N,,
C3_2_dk_2019,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2019: % dk (don't know/refused)",18,pct,,chart,N,,
C3_2_very_2021,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2021: % very",41,pct,,chart,N,,
C3_2_somewhat_2021,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2021: % somewhat",26,pct,,chart,N,,
C3_2_not_2021,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2021: % not",14,pct,,chart,N,,
C3_2_dk_2021,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2021: % dk (don't know/refused)",19,pct,,chart,N,,
C3_2_very_2023,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2023: % very",39,pct,,chart,N,,
C3_2_somewhat_2023,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2023: % somewhat",33,pct,,chart,N,,
C3_2_not_2023,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2023: % not",16,pct,,chart,N,,
C3_2_dk_2023,17,Chart 3.2,"Climate change a threat to the country in the next 20 years, 2023: % dk (don't know/refused)",12,pct,,chart,N,,
X93,18,Chapter 3,"Southern Europe: climate change a very or somewhat serious threat, 2023",92,pct,,text,N,,
X94,18,Chapter 3,"Northern/Western Europe: climate change a very or somewhat serious threat, 2023",89,pct,,text,N,,
X95,18,Chapter 3,"Latin America & the Caribbean: climate change a very serious threat, 2023",69,pct,,text,N,,
X96,18,Chapter 3,"Eastern Asia: rank among regions by very or somewhat serious threat, 2023",4,rank,0,text,N,,
X97,18,Chapter 3,"China: climate change a somewhat serious threat, 2023",59,pct,,text,N,,
X98,18,Chapter 3,"Northern America: climate change a very serious threat, 2023",51,pct,,text,N,,
X99,18,Chapter 3,"Northern America: climate change not a threat at all, 2023 ('one in five')",20,pct,,text,N,,
X100,18,Chapter 3,"Southern Asia: climate change not a threat at all, 2023",21,pct,,text,N,,
X101,18,Chapter 3,"Middle East: climate change not a threat at all, 2023",21,pct,,text,N,,
X102,18,Chapter 3,"Southeastern Asia: climate change don't know or refused, 2023",27,pct,,text,N,,
X103,18,Chapter 3,"Central/Western Africa: climate change don't know or refused, 2023",21,pct,,text,N,,
X104,18,Chapter 3,"Southern Africa: climate change don't know or refused, 2023",20,pct,,text,N,,
C3_3_south_europe_very,18,Chart 3.3,"Climate change a threat, 2023, Southern Europe: % very",66,pct,,chart,N,,
C3_3_south_europe_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Southern Europe: % somewhat",26,pct,,chart,N,,
C3_3_south_europe_not,18,Chart 3.3,"Climate change a threat, 2023, Southern Europe: % not",6,pct,,chart,N,,
C3_3_south_europe_combined,18,Chart 3.3,"Climate change a threat, 2023, Southern Europe: % combined (very + somewhat, from rounded figures)",92,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_nw_europe_very,18,Chart 3.3,"Climate change a threat, 2023, Northern/Western Europe: % very",57,pct,,chart,N,,
C3_3_nw_europe_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Northern/Western Europe: % somewhat",32,pct,,chart,N,,
C3_3_nw_europe_not,18,Chart 3.3,"Climate change a threat, 2023, Northern/Western Europe: % not",7,pct,,chart,N,,
C3_3_nw_europe_combined,18,Chart 3.3,"Climate change a threat, 2023, Northern/Western Europe: % combined (very + somewhat, from rounded figures)",89,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_latam_very,18,Chart 3.3,"Climate change a threat, 2023, Latin America & the Caribbean: % very",69,pct,,chart,N,,
C3_3_latam_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Latin America & the Caribbean: % somewhat",15,pct,,chart,N,,
C3_3_latam_dk,18,Chart 3.3,"Climate change a threat, 2023, Latin America & the Caribbean: % dk (don't know/refused)",8,pct,,chart,N,,
C3_3_latam_not,18,Chart 3.3,"Climate change a threat, 2023, Latin America & the Caribbean: % not",8,pct,,chart,N,,
C3_3_latam_combined,18,Chart 3.3,"Climate change a threat, 2023, Latin America & the Caribbean: % combined (very + somewhat, from rounded figures)",84,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_east_asia_very,18,Chart 3.3,"Climate change a threat, 2023, Eastern Asia: % very",24,pct,,chart,N,,
C3_3_east_asia_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Eastern Asia: % somewhat",56,pct,,chart,N,,
C3_3_east_asia_dk,18,Chart 3.3,"Climate change a threat, 2023, Eastern Asia: % dk (don't know/refused)",5,pct,,chart,N,,
C3_3_east_asia_not,18,Chart 3.3,"Climate change a threat, 2023, Eastern Asia: % not",15,pct,,chart,N,,
C3_3_east_asia_combined,18,Chart 3.3,"Climate change a threat, 2023, Eastern Asia: % combined (very + somewhat, from rounded figures)",80,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_north_africa_very,18,Chart 3.3,"Climate change a threat, 2023, Northern Africa: % very",38,pct,,chart,N,,
C3_3_north_africa_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Northern Africa: % somewhat",33,pct,,chart,N,,
C3_3_north_africa_dk,18,Chart 3.3,"Climate change a threat, 2023, Northern Africa: % dk (don't know/refused)",15,pct,,chart,N,,
C3_3_north_africa_not,18,Chart 3.3,"Climate change a threat, 2023, Northern Africa: % not",13,pct,,chart,N,,
C3_3_north_africa_combined,18,Chart 3.3,"Climate change a threat, 2023, Northern Africa: % combined (very + somewhat, from rounded figures)",71,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_anz_very,18,Chart 3.3,"Climate change a threat, 2023, Australia & New Zealand: % very",47,pct,,chart,N,,
C3_3_anz_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Australia & New Zealand: % somewhat",24,pct,,chart,N,,
C3_3_anz_dk,18,Chart 3.3,"Climate change a threat, 2023, Australia & New Zealand: % dk (don't know/refused)",11,pct,,chart,N,,
C3_3_anz_not,18,Chart 3.3,"Climate change a threat, 2023, Australia & New Zealand: % not",18,pct,,chart,N,,
C3_3_anz_combined,18,Chart 3.3,"Climate change a threat, 2023, Australia & New Zealand: % combined (very + somewhat, from rounded figures)",71,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_central_asia_very,18,Chart 3.3,"Climate change a threat, 2023, Central Asia: % very",37,pct,,chart,N,,
C3_3_central_asia_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Central Asia: % somewhat",32,pct,,chart,N,,
C3_3_central_asia_dk,18,Chart 3.3,"Climate change a threat, 2023, Central Asia: % dk (don't know/refused)",16,pct,,chart,N,,
C3_3_central_asia_not,18,Chart 3.3,"Climate change a threat, 2023, Central Asia: % not",15,pct,,chart,N,,
C3_3_central_asia_combined,18,Chart 3.3,"Climate change a threat, 2023, Central Asia: % combined (very + somewhat, from rounded figures)",69,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_north_america_very,18,Chart 3.3,"Climate change a threat, 2023, Northern America: % very",51,pct,,chart,N,,
C3_3_north_america_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Northern America: % somewhat",18,pct,,chart,N,,
C3_3_north_america_dk,18,Chart 3.3,"Climate change a threat, 2023, Northern America: % dk (don't know/refused)",10,pct,,chart,N,,
C3_3_north_america_not,18,Chart 3.3,"Climate change a threat, 2023, Northern America: % not",20,pct,,chart,N,,
C3_3_north_america_combined,18,Chart 3.3,"Climate change a threat, 2023, Northern America: % combined (very + somewhat, from rounded figures)",69,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_south_africa_very,18,Chart 3.3,"Climate change a threat, 2023, Southern Africa: % very",49,pct,,chart,N,,
C3_3_south_africa_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Southern Africa: % somewhat",19,pct,,chart,N,,
C3_3_south_africa_dk,18,Chart 3.3,"Climate change a threat, 2023, Southern Africa: % dk (don't know/refused)",20,pct,,chart,N,,
C3_3_south_africa_not,18,Chart 3.3,"Climate change a threat, 2023, Southern Africa: % not",11,pct,,chart,N,,
C3_3_south_africa_combined,18,Chart 3.3,"Climate change a threat, 2023, Southern Africa: % combined (very + somewhat, from rounded figures)",68,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_east_europe_very,18,Chart 3.3,"Climate change a threat, 2023, Eastern Europe: % very",34,pct,,chart,N,,
C3_3_east_europe_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Eastern Europe: % somewhat",34,pct,,chart,N,,
C3_3_east_europe_dk,18,Chart 3.3,"Climate change a threat, 2023, Eastern Europe: % dk (don't know/refused)",15,pct,,chart,N,,
C3_3_east_europe_not,18,Chart 3.3,"Climate change a threat, 2023, Eastern Europe: % not",17,pct,,chart,N,,
C3_3_east_europe_combined,18,Chart 3.3,"Climate change a threat, 2023, Eastern Europe: % combined (very + somewhat, from rounded figures)",68,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_south_asia_very,18,Chart 3.3,"Climate change a threat, 2023, Southern Asia: % very",37,pct,,chart,N,,
C3_3_south_asia_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Southern Asia: % somewhat",30,pct,,chart,N,,
C3_3_south_asia_dk,18,Chart 3.3,"Climate change a threat, 2023, Southern Asia: % dk (don't know/refused)",12,pct,,chart,N,,
C3_3_south_asia_not,18,Chart 3.3,"Climate change a threat, 2023, Southern Asia: % not",21,pct,,chart,N,,
C3_3_south_asia_combined,18,Chart 3.3,"Climate change a threat, 2023, Southern Asia: % combined (very + somewhat, from rounded figures)",67,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_middle_east_very,18,Chart 3.3,"Climate change a threat, 2023, Middle East: % very",36,pct,,chart,N,,
C3_3_middle_east_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Middle East: % somewhat",29,pct,,chart,N,,
C3_3_middle_east_dk,18,Chart 3.3,"Climate change a threat, 2023, Middle East: % dk (don't know/refused)",15,pct,,chart,N,,
C3_3_middle_east_not,18,Chart 3.3,"Climate change a threat, 2023, Middle East: % not",21,pct,,chart,N,,
C3_3_middle_east_combined,18,Chart 3.3,"Climate change a threat, 2023, Middle East: % combined (very + somewhat, from rounded figures)",65,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_cw_africa_very,18,Chart 3.3,"Climate change a threat, 2023, Central/Western Africa: % very",39,pct,,chart,N,,
C3_3_cw_africa_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Central/Western Africa: % somewhat",24,pct,,chart,N,,
C3_3_cw_africa_dk,18,Chart 3.3,"Climate change a threat, 2023, Central/Western Africa: % dk (don't know/refused)",21,pct,,chart,N,,
C3_3_cw_africa_not,18,Chart 3.3,"Climate change a threat, 2023, Central/Western Africa: % not",16,pct,,chart,N,,
C3_3_cw_africa_combined,18,Chart 3.3,"Climate change a threat, 2023, Central/Western Africa: % combined (very + somewhat, from rounded figures)",63,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_east_africa_very,18,Chart 3.3,"Climate change a threat, 2023, Eastern Africa: % very",41,pct,,chart,N,,
C3_3_east_africa_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Eastern Africa: % somewhat",20,pct,,chart,N,,
C3_3_east_africa_dk,18,Chart 3.3,"Climate change a threat, 2023, Eastern Africa: % dk (don't know/refused)",19,pct,,chart,N,,
C3_3_east_africa_not,18,Chart 3.3,"Climate change a threat, 2023, Eastern Africa: % not",20,pct,,chart,N,,
C3_3_east_africa_combined,18,Chart 3.3,"Climate change a threat, 2023, Eastern Africa: % combined (very + somewhat, from rounded figures)",61,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
C3_3_se_asia_very,18,Chart 3.3,"Climate change a threat, 2023, Southeastern Asia: % very",36,pct,,chart,N,,
C3_3_se_asia_somewhat,18,Chart 3.3,"Climate change a threat, 2023, Southeastern Asia: % somewhat",24,pct,,chart,N,,
C3_3_se_asia_dk,18,Chart 3.3,"Climate change a threat, 2023, Southeastern Asia: % dk (don't know/refused)",27,pct,,chart,N,,
C3_3_se_asia_not,18,Chart 3.3,"Climate change a threat, 2023, Southeastern Asia: % not",13,pct,,chart,N,,
C3_3_se_asia_combined,18,Chart 3.3,"Climate change a threat, 2023, Southeastern Asia: % combined (very + somewhat, from rounded figures)",60,pct,,chart,N,,Combined threat is the sum of the rounded 'very' and 'somewhat' figures (chart note).
T3_1_north_africa_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Northern Africa),12,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_africa_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Northern Africa),-1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_africa_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Northern Africa),-5,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_africa_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Northern Africa),-7,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_central_asia_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Central Asia),3,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_central_asia_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Central Asia),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_central_asia_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Central Asia),-4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_central_asia_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Central Asia),-2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_asia_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Southern Asia),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_asia_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Southern Asia),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_asia_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Southern Asia),4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_asia_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Southern Asia),-8,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_nw_europe_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Northern/Western Europe),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_nw_europe_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Northern/Western Europe),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_nw_europe_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Northern/Western Europe),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_nw_europe_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Northern/Western Europe),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_middle_east_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Middle East),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_middle_east_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Middle East),-1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_middle_east_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Middle East),5,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_middle_east_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Middle East),-4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_america_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Northern America),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_america_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Northern America),-7,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_america_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Northern America),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_north_america_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Northern America),4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_africa_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Eastern Africa),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_africa_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Eastern Africa),-2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_africa_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Eastern Africa),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_africa_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Eastern Africa),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_latam_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Latin America & the Caribbean),-2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_latam_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Latin America & the Caribbean),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_latam_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Latin America & the Caribbean),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_latam_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Latin America & the Caribbean),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_asia_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Eastern Asia),-4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_asia_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Eastern Asia),20,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_asia_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Eastern Asia),4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_asia_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Eastern Asia),-20,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_anz_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Australia & New Zealand),-4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_anz_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Australia & New Zealand),-6,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_anz_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Australia & New Zealand),4,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_anz_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Australia & New Zealand),6,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_se_asia_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Southeastern Asia),-5,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_se_asia_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Southeastern Asia),-1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_se_asia_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Southeastern Asia),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_se_asia_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Southeastern Asia),6,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_cw_africa_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Central/Western Africa),-6,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
