finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C2_3_median_neighbours,22,Chart 2.3,Median across countries: % neighbours care 'a lot',20,pct,,chart,N,,Median of the country percentages (all 121 countries).
X18,22,Chapter 2,Japan: % helped a stranger in the past month,20,pct,,text,Y,WP110,
X19,22,Chapter 2,Japan: % neighbours care about them 'a lot',5,pct,,text,N,,
T2_1_healthcare_VEN,23,Table 2.1,"% dissatisfied with availability of quality healthcare, VEN",87,pct,,table,Y,WP97,
T2_1_healthcare_LBN,23,Table 2.1,"% dissatisfied with availability of quality healthcare, LBN",77,pct,,table,Y,WP97,
T2_1_healthcare_GAB,23,Table 2.1,"% dissatisfied with availability of quality healthcare, GAB",76,pct,,table,Y,WP97,
T2_1_healthcare_AFG,23,Table 2.1,"% dissatisfied with availability of quality healthcare, AFG",74,pct,,table,Y,WP97,
T2_1_healthcare_ZMB,23,Table 2.1,"% dissatisfied with availability of quality healthcare, ZMB",69,pct,,table,Y,WP97,
T2_1_healthcare_TGO,23,Table 2.1,"% dissatisfied with availability of quality healthcare, TGO",69,pct,,table,Y,WP97,
T2_1_healthcare_MAR,23,Table 2.1,"% dissatisfied with availability of quality healthcare, MAR",69,pct,,table,Y,WP97,
T2_1_healthcare_MNG,23,Table 2.1,"% dissatisfied with availability of quality healthcare, MNG",68,pct,,table,Y,WP97,
T2_1_healthcare_RUS,23,Table 2.1,"% dissatisfied with availability of quality healthcare, RUS",67,pct,,table,Y,WP97,
T2_1_healthcare_MLI,23,Table 2.1,"% dissatisfied with availability of quality healthcare, MLI",67,pct,,table,Y,WP97,
T2_1_education_VEN,23,Table 2.1,"% dissatisfied with education system or schools, VEN",78,pct,,table,Y,WP93,
T2_1_education_MLI,23,Table 2.1,"% dissatisfied with education system or schools, MLI",74,pct,,table,Y,WP93,
T2_1_education_LBN,23,Table 2.1,"% dissatisfied with education system or schools, LBN",68,pct,,table,Y,WP93,
T2_1_education_AFG,23,Table 2.1,"% dissatisfied with education system or schools, AFG",65,pct,,table,Y,WP93,
T2_1_education_GAB,23,Table 2.1,"% dissatisfied with education system or schools, GAB",65,pct,,table,Y,WP93,
T2_1_education_ZWE,23,Table 2.1,"% dissatisfied with education system or schools, ZWE",65,pct,,table,Y,WP93,
T2_1_education_UGA,23,Table 2.1,"% dissatisfied with education system or schools, UGA",63,pct,,table,Y,WP93,
T2_1_education_IRQ,23,Table 2.1,"% dissatisfied with education system or schools, IRQ",62,pct,,table,Y,WP93,
T2_1_education_MNG,23,Table 2.1,"% dissatisfied with education system or schools, MNG",62,pct,,table,Y,WP93,
T2_1_education_GIN,23,Table 2.1,"% dissatisfied with education system or schools, GIN",60,pct,,table,Y,WP93,
T2_1_roads_VEN,23,Table 2.1,"% dissatisfied with roads and highways, VEN",79,pct,,table,Y,WP92,
T2_1_roads_MNG,23,Table 2.1,"% dissatisfied with roads and highways, MNG",76,pct,,table,Y,WP92,
T2_1_roads_SLE,23,Table 2.1,"% dissatisfied with roads and highways, SLE",75,pct,,table,Y,WP92,
T2_1_roads_GAB,23,Table 2.1,"% dissatisfied with roads and highways, GAB",75,pct,,table,Y,WP92,
T2_1_roads_TGO,23,Table 2.1,"% dissatisfied with roads and highways, TGO",75,pct,,table,Y,WP92,
T2_1_roads_GIN,23,Table 2.1,"% dissatisfied with roads and highways, GIN",74,pct,,table,Y,WP92,
T2_1_roads_ZMB,23,Table 2.1,"% dissatisfied with roads and highways, ZMB",74,pct,,table,Y,WP92,
T2_1_roads_LBN,23,Table 2.1,"% dissatisfied with roads and highways, LBN",74,pct,,table,Y,WP92,
T2_1_roads_MLI,23,Table 2.1,"% dissatisfied with roads and highways, MLI",73,pct,,table,Y,WP92,
T2_1_roads_ZWE,23,Table 2.1,"% dissatisfied with roads and highways, ZWE",70,pct,,table,Y,WP92,
X20,24,Chapter 2,Experienced discrimination for one or more of five characteristics (global),21,pct,,text,N,,"Respondents in the three countries not asked (China, Saudi Arabia, United Arab Emirates) count as 'no'."
X21_low,24,Chapter 2,"Discrimination by nationality/ethnicity, religion, sex or skin colour ('between 10% and 12%'): lowest of the four",10,pct,,text,N,,
X21_high,24,Chapter 2,"Discrimination by nationality/ethnicity, religion, sex or skin colour ('between 10% and 12%'): highest of the four",12,pct,,text,N,,
X22,24,Chapter 2,Experienced discrimination because of a disability (global),6,pct,,text,N,,
X23_nationality,6,Chapter 2,Experienced discrimination (global): % nationality or ethnic group,12,pct,,text,N,,
X23_religion,6,Chapter 2,Experienced discrimination (global): % religion,12,pct,,text,N,,
X23_sex,6,Chapter 2,Experienced discrimination (global): % sex,11,pct,,text,N,,
C2_4_nationality,24,Chart 2.4,"Experienced discrimination: % yes, global: nationality/ethnic group",12,pct,,chart,N,,
C2_4_religion,24,Chart 2.4,"Experienced discrimination: % yes, global: religion",12,pct,,chart,N,,
C2_4_sex,24,Chart 2.4,"Experienced discrimination: % yes, global: sex",11,pct,,chart,N,,
C2_4_skin,24,Chart 2.4,"Experienced discrimination: % yes, global: colour of your skin",10,pct,,chart,N,,
C2_4_disability,24,Chart 2.4,"Experienced discrimination: % yes, global: disability",6,pct,,chart,N,,
T2_2_nationality_AFG,25,Table 2.2,"% experienced discrimination because of nationality/ethnic group, AFG",34,pct,,table,N,,
T2_2_nationality_ZMB,25,Table 2.2,"% experienced discrimination because of nationality/ethnic group, ZMB",32,pct,,table,N,,
T2_2_nationality_CMR,25,Table 2.2,"% experienced discrimination because of nationality/ethnic group, CMR",29,pct,,table,N,,
T2_2_nationality_BOL,25,Table 2.2,"% experienced discrimination because of nationality/ethnic group, BOL",28,pct,,table,N,,
T2_2_nationality_KEN,25,Table 2.2,"% experienced discrimination because of nationality/ethnic group, KEN",28,pct,,table,N,,
T2_2_religion_ZMB,25,Table 2.2,"% experienced discrimination because of religion, ZMB",32,pct,,table,N,,
T2_2_religion_BRA,25,Table 2.2,"% experienced discrimination because of religion, BRA",27,pct,,table,N,,
T2_2_religion_UGA,25,Table 2.2,"% experienced discrimination because of religion, UGA",26,pct,,table,N,,
T2_2_religion_CMR,25,Table 2.2,"% experienced discrimination because of religion, CMR",26,pct,,table,N,,
T2_2_religion_BOL,25,Table 2.2,"% experienced discrimination because of religion, BOL",25,pct,,table,N,,
T2_2_sex_ZMB,25,Table 2.2,"% experienced discrimination because of sex, ZMB",31,pct,,table,N,,
T2_2_sex_BOL,25,Table 2.2,"% experienced discrimination because of sex, BOL",25,pct,,table,N,,
T2_2_sex_AFG,25,Table 2.2,"% experienced discrimination because of sex, AFG",23,pct,,table,N,,
T2_2_sex_USA,25,Table 2.2,"% experienced discrimination because of sex, USA",23,pct,,table,N,,
T2_2_sex_AUS,25,Table 2.2,"% experienced discrimination because of sex, AUS",21,pct,,table,N,,
T2_2_skin_ZMB,25,Table 2.2,"% experienced discrimination because of colour of your skin, ZMB",28,pct,,table,N,,
T2_2_skin_USA,25,Table 2.2,"% experienced discrimination because of colour of your skin, USA",24,pct,,table,N,,
T2_2_skin_BOL,25,Table 2.2,"% experienced discrimination because of colour of your skin, BOL",23,pct,,table,N,,
T2_2_skin_BRA,25,Table 2.2,"% experienced discrimination because of colour of your skin, BRA",23,pct,,table,N,,
T2_2_skin_MOZ,25,Table 2.2,"% experienced discrimination because of colour of your skin, MOZ",21,pct,,table,N,,
T2_2_disability_BGD,25,Table 2.2,"% experienced discrimination because of disability, BGD",18,pct,,table,N,,
T2_2_disability_MOZ,25,Table 2.2,"% experienced discrimination because of disability, MOZ",16,pct,,table,N,,
T2_2_disability_CMR,25,Table 2.2,"% experienced discrimination because of disability, CMR",13,pct,,table,N,,
T2_2_disability_COG,25,Table 2.2,"% experienced discrimination because of disability, COG",12,pct,,table,N,,
T2_2_disability_GIN,25,Table 2.2,"% experienced discrimination because of disability, GIN",12,pct,,table,N,,
X24_skin,26,Chapter 2,United States: experienced discrimination: % skin colour,24,pct,,text,N,,
X24_nationality,26,Chapter 2,United States: experienced discrimination: % race/ethnicity,24,pct,,text,N,,
X24_sex,26,Chapter 2,United States: experienced discrimination: % sex,23,pct,,text,N,,
X25,26,Chapter 2,High-income countries among the 10 where discrimination was most common ('the only'),1,count,0,text,N,,Number of high-income countries among the 10 with the highest % experiencing any discrimination.
X26_ZMB,6,Chapter 2,Experienced one or more forms of discrimination: Zambia,52,pct,,text,N,,
X26_BOL,6,Chapter 2,Experienced one or more forms of discrimination: Bolivia,49,pct,,text,N,,
X26_CMR,6,Chapter 2,Experienced one or more forms of discrimination: Cameroon,49,pct,,text,N,,
X26_UGA,6,Chapter 2,Experienced one or more forms of discrimination: Uganda,49,pct,,text,N,,
X26_BRA,6,Chapter 2,Experienced one or more forms of discrimination: Brazil,48,pct,,text,N,,
X26_USA,6,Chapter 2,Experienced one or more forms of discrimination: United States,46,pct,,text,N,,
C2_5_USA,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): United States,46,pct,,chart,N,,
C2_5_AFG,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Afghanistan,45,pct,,chart,N,,
C2_5_BRA,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Brazil,48,pct,,chart,N,,
C2_5_CMR,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Cameroon,49,pct,,chart,N,,
C2_5_UGA,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Uganda,49,pct,,chart,N,,
C2_5_ZMB,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Zambia,52,pct,,chart,N,,
C2_5_BOL,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Bolivia,49,pct,,chart,N,,
C2_5_COG,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Congo Brazzaville,45,pct,,chart,N,,
C2_5_MOZ,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Mozambique,43,pct,,chart,N,,
C2_5_ZWE,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): Zimbabwe,43,pct,,chart,N,,
C2_5_max,26,Chart 2.5,Experienced one or more forms of discrimination (map labels): top of the colour scale (highest country),52,pct,,chart,N,,
X27_a_lot,"6, 27",Chapter 2,Government of your country cares about you and your wellbeing (global): % a lot,19,pct,,text,N,,
X27_somewhat,"6, 27",Chapter 2,Government of your country cares about you and your wellbeing (global): % somewhat,40,pct,,text,N,,
X27_not_at_all,"6, 27",Chapter 2,Government of your country cares about you and your wellbeing (global): % not at all,37,pct,,text,N,,
X28_central_western_africa,6,Chapter 2,Government does not care about them at all: Central/Western Africa,56,pct,,text,N,,
X28_latin_america,6,Chapter 2,Government does not care about them at all: Latin America & Caribbean,55,pct,,text,N,,
C2_6_central_asia_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Central Asia",27,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_asia_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Central Asia",47,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_asia_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Central Asia",20,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_asia_dk,27,Chart 2.6,"Government cares about your wellbeing: % don't know/refused, Central Asia",5,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_africa_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Northern Africa",30,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_africa_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Northern Africa",39,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_africa_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Northern Africa",24,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_africa_dk,27,Chart 2.6,"Government cares about your wellbeing: % don't know/refused, Northern Africa",7,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southeastern_asia_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Southeastern Asia",26,pct,,chart,N,,"Includes Vietnam's and Myanmar's alternative wordings of the question (WP22469, WP22525)."
C2_6_southeastern_asia_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Southeastern Asia",43,pct,,chart,N,,"Includes Vietnam's and Myanmar's alternative wordings of the question (WP22469, WP22525)."
C2_6_southeastern_asia_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Southeastern Asia",26,pct,,chart,N,,"Includes Vietnam's and Myanmar's alternative wordings of the question (WP22469, WP22525)."
C2_6_southeastern_asia_dk,27,Chart 2.6,"Government cares about your wellbeing: % don't know/refused, Southeastern Asia",5,pct,,chart,N,,"Includes Vietnam's and Myanmar's alternative wordings of the question (WP22469, WP22525)."
C2_6_eastern_africa_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Eastern Africa",28,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_africa_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Eastern Africa",41,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_africa_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Eastern Africa",28,pct,,chart,N,,Values under 5% are not displayed.
C2_6_australia_nz_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Australia & New Zealand",13,pct,,chart,N,,Values under 5% are not displayed.
C2_6_australia_nz_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Australia & New Zealand",57,pct,,chart,N,,Values under 5% are not displayed.
C2_6_australia_nz_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Australia & New Zealand",29,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_asia_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Southern Asia",27,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_asia_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Southern Asia",40,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_asia_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Southern Asia",30,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_western_europe_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Northern/Western Europe",17,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_western_europe_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Northern/Western Europe",48,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_western_europe_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Northern/Western Europe",34,pct,,chart,N,,Values under 5% are not displayed.
C2_6_middle_east_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Middle East",22,pct,,chart,N,,Values under 5% are not displayed.
C2_6_middle_east_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Middle East",36,pct,,chart,N,,Values under 5% are not displayed.
C2_6_middle_east_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Middle East",38,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_europe_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Southern Europe",12,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_europe_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Southern Europe",43,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_europe_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Southern Europe",44,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_america_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Northern America",9,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_america_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Northern America",46,pct,,chart,N,,Values under 5% are not displayed.
C2_6_northern_america_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Northern America",45,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_asia_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Eastern Asia",6,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_asia_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Eastern Asia",46,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_asia_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Eastern Asia",46,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_europe_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Eastern Europe",8,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_europe_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Eastern Europe",44,pct,,chart,N,,Values under 5% are not displayed.
C2_6_eastern_europe_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Eastern Europe",46,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_africa_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Southern Africa",19,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_africa_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Southern Africa",33,pct,,chart,N,,Values under 5% are not displayed.
C2_6_southern_africa_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Southern Africa",46,pct,,chart,N,,Values under 5% are not displayed.
C2_6_latin_america_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Latin America & Caribbean",8,pct,,chart,N,,Values under 5% are not displayed.
C2_6_latin_america_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Latin America & Caribbean",34,pct,,chart,N,,Values under 5% are not displayed.
C2_6_latin_america_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Latin America & Caribbean",55,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_western_africa_a_lot,27,Chart 2.6,"Government cares about your wellbeing: % a lot, Central/Western Africa",13,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_western_africa_somewhat,27,Chart 2.6,"Government cares about your wellbeing: % somewhat, Central/Western Africa",27,pct,,chart,N,,Values under 5% are not displayed.
C2_6_central_western_africa_not_at_all,27,Chart 2.6,"Government cares about your wellbeing: % not at all, Central/Western Africa",56,pct,,chart,N,,Values under 5% are not displayed.
T2_3_ROU,28,Table 2.3,"% national government does not care 'at all', ROU",80,pct,,table,N,,
T2_3_IRQ,28,Table 2.3,"% national government does not care 'at all', IRQ",79,pct,,table,N,,
T2_3_HND,28,Table 2.3,"% national government does not care 'at all', HND",77,pct,,table,N,,
T2_3_PRY,28,Table 2.3,"% national government does not care 'at all', PRY",76,pct,,table,N,,
T2_3_BIH,28,Table 2.3,"% national government does not care 'at all', BIH",74,pct,,table,N,,
T2_3_LBN,28,Table 2.3,"% national government does not care 'at all', LBN",69,pct,,table,N,,
T2_3_VEN,28,Table 2.3,"% national government does not care 'at all', VEN",68,pct,,table,N,,
T2_3_SEN,28,Table 2.3,"% national government does not care 'at all', SEN",67,pct,,table,N,,
T2_3_ALB,28,Table 2.3,"% national government does not care 'at all', ALB",66,pct,,table,N,,
T2_3_PAN,28,Table 2.3,"% national government does not care 'at all', PAN",64,pct,,table,N,,
T2_3_NGA,28,Table 2.3,"% national government does not care 'at all', NGA",64,pct,,table,N,,
T2_3_COL,28,Table 2.3,"% national government does not care 'at all', COL",64,pct,,table,N,,
X29,27,Chapter 2,Table 2.3 countries in Latin America ('half' of 12),6,count,0,text,N,,"The report says 'half'. Its own Table 2.3 lists five Latin American countries: Honduras, Paraguay, Venezuela, Panama, Colombia."
X30_eastern_europe,28,Chapter 2,Countries in the region where more than 50% say the government does not care at all: Eastern Europe,6,count,0,text,N,,
X30_southern_europe,28,Chapter 2,Countries in the region where more than 50% say the government does not care at all: Southern Europe,5,count,0,text,N,,"Six in the data: Portugal is at 50.4%, which the report may have counted as 50%."
X30_northern_western_europe,28,Chapter 2,Countries in the region where more than 50% say the government does not care at all: Northern/Western Europe ('none'),0,count,0,text,N,,
X31_eastern_europe,28,Chapter 2,Countries in the study: Eastern Europe,10,count,0,text,N,,
X31_southern_europe,28,Chapter 2,Countries in the study: Southern Europe,12,count,0,text,N,,
C2_7_southern_asia,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Southern Asia,77.6,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_australia_nz,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Australia & New Zealand,67.4,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_southeastern_asia,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Southeastern Asia,66.2,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_northern_western_europe,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Northern/Western Europe,66.0,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_central_asia,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Central Asia,65.9,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_eastern_africa,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Eastern Africa,65.7,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_northern_africa,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Northern Africa,63.1,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_middle_east,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Middle East,58.9,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_northern_america,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Northern America,56.8,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_eastern_asia,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Eastern Asia,56.2,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_southern_europe,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Southern Europe,53.4,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_central_western_africa,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Central/Western Africa,50.3,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_southern_africa,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Southern Africa,48.4,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_eastern_europe,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Eastern Europe,44.2,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C2_7_latin_america,29,Chart 2.7,Gallup World Poll National Institutions Index (0-100): Latin America & Caribbean,39.1,mean,,chart,Y,INDEX_NI,INDEX_NI is a placeholder name for Gallup's National Institutions Index; see README.
C3_1_australia_nz,32,Chart 3.1,Resilience Index score: Australia & New Zealand,0.66,index,0.01,chart,N,,
C3_1_northern_america,32,Chart 3.1,Resilience Index score: Northern America,0.65,index,0.01,chart,N,,
C3_1_southeastern_asia,32,Chart 3.1,Resilience Index score: Southeastern Asia,0.65,index,0.01,chart,N,,"0.640 in the data. Excluding Cambodia, Laos and Vietnam (indicative scores) gives 0.630; WGT gives 0.636."
C3_1_northern_western_europe,32,Chart 3.1,Resilience Index score: Northern/Western Europe,0.64,index,0.01,chart,N,,
C3_1_eastern_asia,32,Chart 3.1,Resilience Index score: Eastern Asia,0.62,index,0.01,chart,N,,
C3_1_central_asia,32,Chart 3.1,Resilience Index score: Central Asia,0.61,index,0.01,chart,N,,
C3_1_southern_europe,32,Chart 3.1,Resilience Index score: Southern Europe,0.57,index,0.01,chart,N,,
C3_1_eastern_europe,32,Chart 3.1,Resilience Index score: Eastern Europe,0.56,index,0.01,chart,N,,
C3_1_middle_east,32,Chart 3.1,Resilience Index score: Middle East,0.55,index,0.01,chart,N,,
C3_1_southern_asia,32,Chart 3.1,Resilience Index score: Southern Asia,0.51,index,0.01,chart,N,,
C3_1_northern_africa,32,Chart 3.1,Resilience Index score: Northern Africa,0.51,index,0.01,chart,N,,
C3_1_eastern_africa,32,Chart 3.1,Resilience Index score: Eastern Africa,0.5,index,0.01,chart,N,,
C3_1_latin_america,32,Chart 3.1,Resilience Index score: Latin America & Caribbean,0.49,index,0.01,chart,N,,
C3_1_southern_africa,32,Chart 3.1,Resilience Index score: Southern Africa,0.49,index,0.01,chart,N,,
C3_1_central_western_africa,32,Chart 3.1,Resilience Index score: Central/Western Africa,0.44,index,0.01,chart,N,,
X32_bottom,32,Chapter 3,Resilience Index score by income quintile within country: bottom quintile,0.51,index,0.01,text,N,,
X32_top,32,Chapter 3,Resilience Index score by income quintile within country: top quintile,0.61,index,0.01,text,N,,
C3_2_men,33,Chart 3.2,Resilience Index score: men,0.57,index,0.01,chart,N,,
C3_2_women,33,Chart 3.2,Resilience Index score: women,0.53,index,0.01,chart,N,,
C3_2_rural,33,Chart 3.2,Resilience Index score: rural areas,0.54,index,0.01,chart,N,,
C3_2_small_town,33,Chart 3.2,Resilience Index score: small towns/villages,0.54,index,0.01,chart,N,,
C3_2_large_city,33,Chart 3.2,Resilience Index score: large cities/suburbs,0.58,index,0.01,chart,N,,
C3_2_q1,33,Chart 3.2,Resilience Index score: country's lowest income quintile,0.51,index,0.01,chart,N,,
C3_2_q2,33,Chart 3.2,Resilience Index score: second quintile,0.53,index,0.01,chart,N,,
C3_2_q3,33,Chart 3.2,Resilience Index score: third quintile,0.55,index,0.01,chart,N,,
C3_2_q4,33,Chart 3.2,Resilience Index score: fourth quintile,0.57,index,0.01,chart,N,,
C3_2_q5,33,Chart 3.2,Resilience Index score: country's highest income quintile,0.61,index,0.01,chart,N,,
X33_women,33,Chapter 3,Afghanistan: Resilience Index score: women,0.27,index,0.01,text,N,,
X33_men,33,Chapter 3,Afghanistan: Resilience Index score: men,0.4,index,0.01,text,N,,
X34,33,Chapter 3,Other countries where men score more than 0.07 higher than women,Croatia; Slovenia; Mexico; Argentina; Pakistan,text,,text,N,,Listed in descending order of the gap; Afghanistan (mentioned separately) is excluded.
X35_ZAF_large_city,33,Chapter 3,"Resilience Index score, large cities/suburbs vs rural areas: South Africa, large cities",0.53,index,0.01,text,N,,
X35_ZAF_rural,33,Chapter 3,"Resilience Index score, large cities/suburbs vs rural areas: South Africa, rural areas",0.42,index,0.01,text,N,,
X35_NGA_large_city,33,Chapter 3,"Resilience Index score, large cities/suburbs vs rural areas: Nigeria, large cities",0.49,index,0.01,text,N,,
X35_NGA_rural,33,Chapter 3,"Resilience Index score, large cities/suburbs vs rural areas: Nigeria, rural areas",0.39,index,0.01,text,N,,
X36,33,Chapter 3,Other countries with urban/rural gaps of 0.08 or more (besides South Africa and Nigeria),Algeria; Ghana; Sierra Leone,text,,text,N,,The data also puts the United Arab Emirates (0.10) above the threshold; the report does not name it.
X37_NGA_rural,33,Chapter 3,"Primary education or less: Nigeria, rural areas",62,pct,,text,N,,
X37_NGA_large_city,33,Chapter 3,"Primary education or less: Nigeria, large cities or suburbs",37,pct,,text,N,,
X37_ZAF_rural,33,Chapter 3,"Primary education or less: South Africa, rural areas",39,pct,,text,N,,
X37_ZAF_large_city,33,Chapter 3,"Primary education or less: South Africa, city-dwellers",20,pct,,text,N,,
T3_3_AFG_bottom,34,Table 3.3,"Resilience Index score, bottom income quintile, AFG",0.25,index,0.01,table,N,,
